,아이디,날짜,맛평점,양평점,배달평점,리뷰
1088,   손님,2019년 6월 4일,4,5,5,와진짜 짱맛! 양도 많고 소세지도 너뮤 잘먹었어요 ㅎ ㅎ
1089,   손님,2019년 6월 4일,5,5,5,아저씨도 친절하시고 재주문해서 먹습니다~ 맛있어요
1090,   손님,2019년 6월 4일,5,5,5,맛있습니다~ 족발이 쫀득하네요
1091,ls**님,2019년 6월 3일,1,5,4,족발은 흐물흐물하고 족발위에 바로 간을 하는건지 씹는 중간중간 짠맛이 느껴져서 별로였어요 막국수는 너무 달고요 거기다 약간 미지근해서 더 단맛이 느껴졌어요.. 같이 온 순대는 안에서 저렇게 불어서 먹기 싫더라고요 평이 좋아서 시켰는데 별로였어요
1092,   손님,2019년 6월 2일,5,5,5,"맛있습니다
잘먹었어요"
1093,   손님,2019년 6월 2일,5,5,5,매운게 땡겨서 후기 보고 시켰는데 완전 굿 초이스! 음식 맛도 좋고 구성도 정갈해요!  배달듀 예상시간보다 빨리왔고 포장도 완전 짱짱히 잘 되어있었어요 50센치 소시지도 개 존맛탱 ~  묵국? 도 새콤짭조룸 하니 불족이랑 조화도 좋았뜸요 기분좋게 폭식했습니더 또 시켜먹을게용 번창하세뇨
1094,bn**님,2019년 6월 2일,5,5,5,배부르게 잘먹었습니다.
1095,pa**님,2019년 6월 1일,5,5,4,족발은 여기서만 시켜먹는데 역시 맛있네요~ 막국수는 처음  먹어봤는데 맛있어서 담에도 시켜먹으려구요~ 먹느라 바빠서 사진은 못찍었네요^^;;;
1096,dl**님,2019년 6월 1일,5,5,5,한달에 한번정도는 거의 먹는거같아욬ㅋㅋㅋ 보쌈하면 여기만 생각나서 미소만 먹어요
1097,   손님,2019년 5월 30일,5,5,5,맛잇어요 집 근처라 포장을 많이해서 먹엇는데 배달을 시켜도 늘 맛잇게 먹엇어요 감사합니다
1098,   손님,2019년 5월 30일,5,5,5,자꾸 시켜 먹게됩니다
