,아이디,날짜,맛평점,양평점,배달평점,리뷰
741,pe**님,2022년 4월 22일,5,5,5,항상 맛있게먹고았어요!
742,wm**님,2022년 4월 22일,5,5,5,겁나 맛있어요 너무 잘먹었습니다
743,mi**님,2022년 4월 21일,5,5,5,"급  당겨서  시켜봤어요!
계란 초밥이 진짜 맛있어요!!
잘 먹었습니다"
744,ev**님,2022년 4월 21일,5,5,5,귀한 연어롤 잘 먹었습니다!
745,mo**님,2022년 4월 20일,5,5,5,잘먹었습니다. 글구 저번 대게다리 써비스 잘먹었어요. 근데 저번 리뷰 올리고 수정할라다 삭제 돼서리ㅠㅠ. 죄송죄송. 또 시킬께요~~
746,km**님,2022년 4월 20일,5,4,5,진짜 맛있었어요! 초밥도 완벽하고 튀김도 환상적이더라구요 ❤❤🥺 맛있게 잘 먹었습니다:) 서비스도 감사드려요 이집 진짜 강추 👍👍👍💖
747,ky**님,2022년 4월 20일,-,-,-,항상 맛나게 먹고 있는곳입니다 첨으로 직접 가서 받았네요
748,ok**님,2022년 4월 20일,5,5,5,잘 먹엇습니다ㅎㅎㅎ
749,ki**님,2022년 4월 20일,5,5,5,배달 빠르고 맛있어요ㅎㅎ
750,li**님,2022년 4월 20일,5,5,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
751,be**님,2022년 4월 19일,5,5,4,"맛있게잘먹었어요^^
다음에또시킬께요.
배달은 제가 공동현관번호적었는데
호출해서 불편했어요.
적힌메모 확인부탁드려요^^"
752,qh**님,2022년 4월 19일,5,5,5,싱싱한 맛과 함께 잘 먹었습니다
753,o_**님,2022년 4월 19일,5,5,5,"오랜만에 주문했습니당
여전히 배송빠르고 맛있어요😆
다음엔 회무침을 먹어봐야겠어요🖐"
754,jw**님,2022년 4월 18일,2,5,5,맛있었어요......
755,dl**님,2022년 4월 17일,5,5,5,"자주주문합니다
맛도배달도서비스도너무좋아요😊"
756,ce**님,2022년 4월 17일,5,5,5,"리뷰가 늦었네요~
얼마전에 새우롤 첨 먹어보구 맛있어서
또 시켜먹으려고 여러번 기웃거려봤지만
매번 품절이다가 겨우 발견하고 재주문했네요
자가격리중에 증상이 심해서 입맛없는 와중에도
덕분에 맛있게 먹었어요~
그런데 새우롤은 판매하는 특정시간대가 있는건가요?
주문하기 넘 힘드네요 ㅜㅜ"
757,cl**님,2022년 4월 17일,5,5,5,"너무 맛있어서 자주 시켜먹게 되네요~~
감사히 잘 먹었어요!!!"
758,fi**님,2022년 4월 16일,5,5,5,양도좋고 맛있어요. 서비스도 고맙습니다
759,gu**님,2022년 4월 16일,5,5,5,와사비를 안먹는데 요청사항에 까먹고 안적었네요..; 그래도 맛잇었어영 장어초밥도 하나 서비스로 주시구 근데 광어하나가 약간 비린맛이났어용
760,ic**님,2022년 4월 16일,5,5,5,맛있게 잘 먹었습니다.
761,ju**님,2022년 4월 15일,5,5,5,맛있게 잘 먹었습니다!
762,lb**님,2022년 4월 15일,5,5,5,오랜만에 초밥이 땡겨서 주문했어요~ 여러군데 먹어봐도 늘 여기로 돌아오네용ㅋㅋ 배달도 빠르고 늘 맛나용
763,du**님,2022년 4월 15일,5,5,5,생각했던 것보다 더 맛있었어요! 튀김이랑 고로케는 의외의 한수였습니다! 담번에는 더 시켜먹을 것 같아요!! 약간 간이 좀 센편이라 간장 안찍어먹어도 간간했습니다
764,zl**님,2022년 4월 14일,4,4,4,"아이도 잘 먹고 맛있게 잘먹었어요
빠른배송도 감사합니다"
765,ev**님,2022년 4월 14일,5,5,5,일주일에 최소 한번은 먹어요^^ 정말 맛있고 신선합니다^^
766,dy**님,2022년 4월 13일,-,-,-,먹는데 정신팔려서 사진도 못찍었네요.. 매번 먹을때마다 한결같이 맛있습니다.
767,zx**님,2022년 4월 11일,5,5,5,배달도 빠르고 양도 좋습니다
768,tp**님,2022년 4월 11일,5,5,5,모밀 양도 많고 맛있고 초밥도 정말 맛있어서 잘먹었어요!! 서비스까지 다 먹어서 정말 배부르게 맛있게 잘먹었습니다!!
769,to**님,2022년 4월 11일,5,5,5,기본적인배달시간보다 배달도빠르고 음식도깔끔하고 맛있습니다.
770,al**님,2022년 4월 10일,5,5,5,"역시!스시현
늘!!스시현
또!!! 스시현
ㅋㅋㅋㅋ 잘먹었습니다^^^^b"
771,ha**님,2022년 4월 10일,5,5,5,입맛 없어서 시켜 먹었는데 맛있었습니다~
772,ch**님,2022년 4월 9일,5,5,5,"촌스럽게 새우초밥만 먹어서...
맛있게 먹었구여~
서비스도 주셨네요~
감사용~"
773,le**님,2022년 4월 8일,4,5,5,처음에는 회 양이 적은 줄 알았는데 끝까지 회가 나올 정도로 양이 꽤 되네요
774,ve**님,2022년 4월 8일,5,5,5,맛있었어요~ 다음번에도 먹고싶어요
775,sl**님,2022년 4월 8일,5,5,5,퇴근하면서 스시현 스시가 너무 먹고싶어서 시켰어요ㅜㅜ 잘 먹었습니다. 너무 맛나요~~
776,ev**님,2022년 4월 6일,5,5,5,정말 맛있게 잘먹었습니다.  요청하는거 깜빡했는데 튀김이랑 음료 챙겨주셔서 정말 감사했어요^^ 완전 👍 최고입니다!
777,tj**님,2022년 4월 6일,5,5,5,맛있게 잘먹었습니다. 서비스 감사합니다.
778,zx**님,2022년 4월 5일,5,5,5,스시가 맛있고 서비스도 좋아요
779,hn**님,2022년 4월 5일,5,5,5,"처음 주문해봤는데 맛있고 배달 빠르고 서비스도 빵빵하고 정말 좋아요 ㅎㅎ
다음에는 혼술사시미 한번 먹어봐야겠네요"
780,na**님,2022년 4월 5일,5,5,5,"두번째 시켜먹었는데
맛있어요"
781,da**님,2022년 4월 4일,5,5,5,"손님이와서 시켰는데 깔끔하고 맛있어요!
근데 플라스틱이 너무 많이나오는건 단점이네요ㅠㅠ"
782,ze**님,2022년 4월 4일,5,4,5,"초밥도 회도 먹고싶어서 주문했는데, 맛있게 잘먹었습니다!"
783,an**님,2022년 4월 4일,5,5,5,요청사항도 잘 들어주시고 감사합니다 !!
784,mu**님,2022년 4월 3일,5,5,5,맛있고 배달빨라요!
785,ki**님,2022년 4월 3일,5,5,5,맛있게먹었어요!!!
786,cl**님,2022년 4월 3일,5,5,5,"너무 맛있어서 정신없이 흡입했네요~~
잘 먹었어요~"
787,al**님,2022년 4월 3일,5,5,5,사진은 못찍었지만 가격대비 양과 맛 둘다 훌륭했습니다.
788,hi**님,2022년 4월 3일,5,5,5,회 쫄깃쫄깃 잘먹엇습니다. 서비스 튀김까지 귿!
789,mo**님,2022년 4월 2일,5,5,5,빠르게오심. 잘먹었습니다 ~~~~
790,ev**님,2022년 4월 2일,5,5,5,연어 스테이크도 진짜 맛있어요. 강력 추천합니다~~
791,js**님,2022년 4월 2일,5,5,5,"양이 많았는데도 깨끗하고 깔끔히 왔어요♡
다들 넘 좋아하네요"
792,ki**님,2022년 4월 2일,5,5,5,너무 잘 먹었습니당😊
793,tj**님,2022년 4월 2일,5,5,5,"꿀맛꿀맛꿀맛
서비스도꿀맛"
794,yp**님,2022년 4월 2일,5,5,5,맛있었어요 대박나세요 음훼훼훼~^
795,qk**님,2022년 4월 1일,5,5,4,처음시켜봣늨데 맛잇어요~!! 배달이 오래걸리긴 햇지만 재주문응대도 잘해주셔서 좋앗어요 또 시킬개요
796,kh**님,2022년 4월 1일,5,5,5,유부초밥이 생각나서 주문했는데 너무 맛았게 잘먹었어요!!!
797,rk**님,2022년 4월 1일,5,5,5,광어회덮밥 꼬득꼬득하니 맛있습니다 추천해요
798,yo**님,2022년 4월 1일,5,5,5,저번에 시켜먹고 다시 또 생각나서 시켜요 최고에요
799,ah**님,2022년 3월 30일,5,5,5,너무 맛있게 잘 먹었어요
800,wo**님,2022년 3월 30일,5,5,5,"사장님 손수써주신 메모 잘보았고 앞으로는 그렇게 할게요♡
아이들과 함께 격리중에 너무 먹고싶던 회덮밥과 맛있는 우동♡♡
그리고 애정가득한 메모까지
감사히 잘먹겠습니다♡♡♡♡"
801,sk**님,2022년 3월 30일,5,5,5,가산초밥맛집…..❤️
802,gk**님,2022년 3월 29일,5,5,5,"맛있어요..
광어가..쫄깃쫄깃...정말 최고에."
803,mo**님,2022년 3월 29일,5,5,5,빠르고   잘먹었습니다
804,tk**님,2022년 3월 29일,5,5,5,맛있어욤
805,ki**님,2022년 3월 28일,5,5,5,배달도 엄청 빨리오고 맛있어요~!! 서비스로 챙겨주시는 것도 많아서 내가 시킨게 맞나 싶었어요 ㅎㅎ 다음에 또 시켜먹을게요~!!!!
806,zi**님,2022년 3월 28일,5,5,5,"깜빡하고 포크를 안받았는데 챙겨주신 쎈쓰 감사합니당ㅋ
새우튀김도 맛잇고 초밥도 맛나네요^^
배달이 진짜 빨랏어요"
807,al**님,2022년 3월 27일,5,5,5,"뭐 항상 믿고 먹는곳이라^^
역쉬나!!! 맛나게 잘 먹었습니다~
리뷰쓰니 또 먹고싶군요ㅋㅋ"
808,kh**님,2022년 3월 27일,5,5,5,리뷰 신청 안했는데 이것저것 챙겨주셔서 리뷰 남기지 않을 수가 없네요. 맛이 너무 좋아 허겁지겁 먹느라 사진 한 장 못 찍었어요. 담엔 꼭 찍어서 올리겠습니다. 잘 먹었습니다. 감사합니다.
809,fl**님,2022년 3월 27일,5,5,5,서비스도 주시고 감사합니다!! 다음에 또 주문하겠습니다
810,bl**님,2022년 3월 27일,5,5,5,항상 맛있게 먹고 있습니다
811,jo**님,2022년 3월 27일,5,5,5,"스시현에서 자주 시켜 먹었는데, 역시나 맛있게 잘 먹었네요."
812,it**님,2022년 3월 27일,5,5,5,첫주문인데 음식 깔끔하니 양많고 맛있게 잘 먹었습니다. 서비스로 주신 튀김이 진짜 바삭하고 맛있었는데 다음엔 튀김류뿐 아니라 이것저것 주문해봐야겠단 생각 들었습니다. 그럼 오래오래 번성하시길~
813,du**님,2022년 3월 27일,4,4,4,"맛있고 든든하게 먹었습니다!
새우튀김과 고로케도 맛있었는데 사진을 못 찍었네요ㅠ"
814,ev**님,2022년 3월 27일,5,5,5,배달이 엄청 빨라서 따뜻하게 잘 먹었습니다! 맛도 최고예요~
815,kc**님,2022년 3월 27일,5,5,5,배달도 빠르고 맛있어요 서비스도 너무감사히 잘받았습니다 또 시켜먹을게요
816,   손님,2022년 3월 26일,5,5,5,"여전히  맛있어여👍 항상 서비스로튀김두쥬시궁~😍
감사히 잘먹겠습니다🙇‍♀️"
817,el**님,2022년 3월 26일,5,5,5,맛있게 잘 먹었습니다
818,o_**님,2022년 3월 25일,5,5,5,"오랜만에 주문했어요
여전히 배달 빠르고 맛있습니당❣"
819,gu**님,2022년 3월 25일,5,5,5,"항상 시킬때마다 믿고 먹는 곳이에요.
요즘 러시아,우크라이나 전쟁때문에 연어 수급이 줄어들었다니 속상하네요. 그래도 특초밥이랑 냉모밀은 언제나처럼 맛있게 먹었어요. 서비스로 주신 튀김도 감사히 맛있게 먹었어요~^^"
820,lo**님,2022년 3월 25일,5,5,5,깔끔하고 괜찮아요
821,mo**님,2022년 3월 24일,5,5,5,늦은시간임에도 빠르게  완벽 포장에 놀랐네요. 맛나게 잘먹었습니다 ~~♡
822,cl**님,2022년 3월 24일,5,5,5,"회덮밥은 처음주문했는데, 역시나 맛있네요
감사히 잘 먹었어요~~"
823,iy**님,2022년 3월 24일,5,5,5,배달도 빠르고 맛있었어요! 서비스 음료의 입 닿는 부분에 뭔지 모를 이상한 게 있어서 마시진 못했어요ㅠㅠ 혹시나 해서 만져봤는데 캔의 칠이 벗겨진 건 아니고 이물질이에요 다른 캔도 검수하시는 게 좋을 거 같아요!
824,na**님,2022년 3월 23일,5,5,5,맛있었습니다 다음에 또 시킬게요
825,fe**님,2022년 3월 23일,5,5,5,배달빠르고 넘 맛있어요!!!!!
826,yu**님,2022년 3월 23일,5,5,5,"배달도 안내해준 시간보다 훨씬 빨리왔고 참 맛있어요!
서비스도 맛있어요!! 감사합니다"
827,my**님,2022년 3월 23일,5,5,5,"배달도 예정시간보다 빠르게 왔고, 초밥뿐아니라 서비스로 주신 튀김도 맛있었습니다."
828,zx**님,2022년 3월 22일,5,5,5,맛있어서 자주 주문하게되는 스시맛집이에요
829,ko**님,2022년 3월 22일,5,5,5,배달빠르고 맛있어용
830,1g**님,2022년 3월 22일,5,5,5,맛있게 잘 먹었습니다~~
831,ce**님,2022년 3월 22일,5,5,5,"올만에 초밥 정말 맛있게 먹었어요~
롤도 한입에 다 넣기 힘들정도로 크고 맛있네요
서비스 튀김까지도 훌륭해요👍🏻"
832,eu**님,2022년 3월 22일,5,5,5,서비스 푸짐하고 초밥도 맛있어요!
833,ev**님,2022년 3월 22일,5,5,5,연어롤이 메뉴에 보이길래 얼른 시켰습니다. 정말 맛있었어요^^
834,db**님,2022년 3월 22일,5,5,5,맛있게 잘 먹었습니다. 감사합니다😀😀
835,bs**님,2022년 3월 21일,5,5,5,만족스러웠는데 배달최소금액때문에너무많이먹게되네요
836,mi**님,2022년 3월 21일,5,5,5,"잘 먹었습니다 
서비스 음료 감사합니다"
837,e1**님,2022년 3월 21일,3,3,3,"특이랑 스페셜초밥 시켰는데 기본이랑 특초밥이 왔습니다.. 
너무 배고파서 그냥 먹었고 맛은 좋았습니다."
838,ga**님,2022년 3월 21일,5,5,5,너무 맛있고 양도 괜찮아요 강추드립니다
839,wy**님,2022년 3월 21일,5,5,5,"항상 요청사항 반영잘해주셔서 감사합니다
너무맛있어서 먹다가 정신차리고 찍었네요ㅠ"
840,ss**님,2022년 3월 21일,5,5,5,넘.맛있게.잘먹었어요.
841,se**님,2022년 3월 21일,5,5,5,악 끝장나게 맛있다!! 엄청 마시써요!!!!!
842,ha**님,2022년 3월 20일,5,5,5,배달도 빠르고 양도 푸짐하고 무엇보다 맛있었어요!!
843,a0**님,2022년 3월 20일,5,5,5,맛이좋았고 양도 충분했습니다 파이팅
844,dy**님,2022년 3월 20일,5,5,5,자주 시켜 먹는 단골 맛집 입니다
845,zh**님,2022년 3월 19일,5,5,4,"너무맛있개 잘먹었습니다
여기에서만 시켜먹어아겠어요!!!!!"
846,zx**님,2022년 3월 19일,5,5,5,정말 맛있고 서비스도 좋습니다
847,uf**님,2022년 3월 19일,5,5,5,"기분좋은맛
기분좋은서비스
스시현에서안시키면 집사람한테혼나요"
848,mo**님,2022년 3월 19일,5,5,5,또 맛나게 잘 먹겠습니다  서비스 감사합니다
849,du**님,2022년 3월 19일,5,5,5,"요청사항 잘 달어주시거
맛있게 잘 먹었습니다~~"
850,kd**님,2022년 3월 19일,5,5,5,완전 맛있게 잘 먹었습니다
851,le**님,2022년 3월 18일,5,5,4,배달하면서 한쪽으로 쏠려 맛있게 사진이 찍히진 않았지만 맛있어요
852,ti**님,2022년 3월 18일,5,5,3,맛있어용!오랜만에 술깠습니당 ㅎ서비스 음료 새우튀김 감사합니당~~
853,jh**님,2022년 3월 18일,5,5,5,배달도 빨리 주시고 서비스도 너무 좋았어요! 야무지게 잘 먹었습니다
854,ji**님,2022년 3월 18일,5,5,5,최고에요 모두 너무 맛있게 잘먹었네요~  감사합니다^^
855,di**님,2022년 3월 17일,5,5,5,바로해서 맛있었다시네요 메밀국수는 면따로 오는 줄 알았는데 착각이었나봐요 서비스도 ㅡ튀김!ㅡ무려 6개나 주시고. 감사합니다
856,en**님,2022년 3월 17일,4,4,3,근거리가 아니라서 빠른배달은 기대안했는데 한시간 반즘 배달이 아쉬웠지만 리뷰이벤트 튀김도 잘챙겨주셔서 배고픔에 허덕이다가 맛있게 먹었습니당~
857,kh**님,2022년 3월 17일,5,5,5,"포장 깔끔하고 배달도 빨랐어요
맛있게 잘 먹었어요 감사합니다!!!"
858,mh**님,2022년 3월 16일,5,5,5,잘먹었습니다 다음에도 잘부탁드려요
859,so**님,2022년 3월 16일,5,4,5,"굿~~아주 맛있었어요
추천해요 진짜"
860,ch**님,2022년 3월 16일,5,5,5,맛있어요! 리뷰이벤트 서비스로 주신 것들도 잘 먹었습니다~
861,on**님,2022년 3월 15일,1,3,3,진짜 *맛없다. 새우튀김이랑 고로케가 제일 맛있음.. 25000원에 이맛이라니.. 떫은 맛은 왜이리 심함?
862,js**님,2022년 3월 15일,5,5,5,맛있게 먹었습니다^^ 늘 맛있어요
863,hy**님,2022년 3월 15일,5,5,5,급 신랑이 냉모밀 시켜달라고 해서 주문한곳. 첨 시켜본곳. 리뷰작성한다고 말하는걸 깜빡 했는데 초새우 챙겨주셨네요 :) 담엔 잊지않고 해야할듯요 ㅋㅋ 배고파서  급하게 신랑과 맛나게 먹었어요. 담에 또 주문 할께요
864,ha**님,2022년 3월 14일,5,5,5,배달시간 빠르고 포장 깔끔 ~ 음식도 정갈하게 왔네요. 물론 맛도 있어요. 늦은시간까지 배달이되니 더 좋네요. 서비스로 주신것도 잘먹었어요. 담에 또 주문할께요 ^^
865,or**님,2022년 3월 14일,5,5,3,"배달 1시간 걸렸어요 ~ 다른분들은 시간 여유 두시고 시키시길 ㅠㅠ 
밥이 좀 질었던거 빼곤 맛낫어요! ^^"
866,kt**님,2022년 3월 14일,5,5,5,맛있어용 서비스도 감사합니다 ㅎㅎ
867,le**님,2022년 3월 14일,5,5,5,깔끔합니다! 맛있게 잘 먹었습니다!
868,ka**님,2022년 3월 13일,5,5,5,회 두께도 적당하고 초밥도 맛있어요.
869,su**님,2022년 3월 13일,5,5,5,잘먹었습니다 사장님
870,lo**님,2022년 3월 13일,1,1,1,"소바는 땡글탱글하고 
초밥은 밥이 제 입맛에 딱입니나"
871,in**님,2022년 3월 13일,5,5,5,"튀김에 매실까지..
리뷰 좋은곳은 이유가 있네요!
스시는 여기서만 시킬께요"
872,be**님,2022년 3월 13일,5,5,5,신선하고 맛있어요. 리뷰 이벤트 튀김도 양이 많아요:)
873,pj**님,2022년 3월 13일,5,5,5,신선하고 맛있었어요~~
874,le**님,2022년 3월 13일,5,5,5,항상 맛있게 잘 먹고 있습니다.
875,hd**님,2022년 3월 12일,5,5,5,"냉모밀에 생새우초밥
둘다 좋아하는거라 좀 깐깐했는데 입맛에 맞아서 기분좋았네요"
876,ev**님,2022년 3월 12일,5,5,5,늦은 시간에도 배달해 주셔서 잘 먹었습니다 ~~
877,ev**님,2022년 3월 12일,5,5,5,맛있게 잘 먹었습니다 ~~
878,   손님,2022년 3월 12일,5,3,5,"굿굿ㅎㅎㅎ

ㅎ"
879,gi**님,2022년 3월 12일,4,4,4,연어덮밥 괜찮네요 생와사비가 있으면 좋을 것 같아요
880,cl**님,2022년 3월 12일,5,5,5,"퇴근하면서 주문했는데 20분만에 도착했다고해서 깜놀했어요
맛 또한 좋고요"
881,tj**님,2022년 3월 11일,5,5,5,서비스 감사합니다. 맛있게 먹었습니다.
882,go**님,2022년 3월 10일,5,5,5,전화 친절하셨고 배달 생각 보다 빨리 보내줘서 맛있게 잘 먹었습니다~ 배고파서 순식간에 찍고 순식간에 다 먹었네요~ 간장~ 귀엽네요~^^
883,mu**님,2022년 3월 10일,5,5,5,"정말 맛있게 먹었어요^^
다음에 또 봐요"
884,bo**님,2022년 3월 9일,5,5,5,"개표방송 보면서 먹었습니다ㅎㅎ 배달도 엄청 빨리 왔고, 쫄깃쫄깃 싱싱 완전 맛있었어요.. 👍🏻👍🏻👍🏻많이 파세요!!! 잘 먹었습니다~"
885,mo**님,2022년 3월 9일,4,5,5,"서비스며 배달이며 모두 만족합니다만, 초밥 단촛물 맛이 없어 아쉽네요."
886,by**님,2022년 3월 9일,5,3,4,여기 연어랑 활어 진짜 맛있어요ㅋㅋ
887,sy**님,2022년 3월 9일,5,5,5,배부르게 잘먹었습니당
888,ja**님,2022년 3월 9일,2,3,3,"초밥이 차가운 느낌이 없고 식어서 미지근해져서 생선들 탄력이 느껴지지 않앗어요
와사비도 녹아잇고 보기에도 맛잇어보이지 않는 느낌..
3인이라고 글 남겻는데 국물정돈 하나정도 더 주시면 좋지않을끼 아쉬움이 남습니다"
889,mo**님,2022년 3월 9일,5,5,5,또 맛나게 잘먹었습니다 써비스 감사합니다
890,go**님,2022년 3월 9일,5,5,5,항상 맛있어요~^^
891,ye**님,2022년 3월 9일,4,5,5,"맛있어요
다음에 또 시켜먹을게요"
892,o_**님,2022년 3월 9일,5,5,5,"오늘도 맛있게 잘 먹었습니당
장어초밥은 처음 주문해봤는데
맛있어요⭐⭐⭐⭐⭐
𓂃𓂃𓂃𓊝 𓄹𓄺𓂃𓂃𓂃
𓆉𓆝𓆟𓆜𓆞𓆡𓆜𓇼𓈒"
893,li**님,2022년 3월 8일,5,5,5,맛있게 먹었어용 냠냠
894,hy**님,2022년 3월 8일,5,5,5,"깔끔한 맛 ! 맛있었어요👍
첫주문 이었는데 또 주문할것 같아요"
895,kj**님,2022년 3월 8일,5,5,5,배달 빨리 왔어요 회도 맛나네요+
896,tj**님,2022년 3월 7일,5,5,5,서비스 감사합니다. 맛있었습니다.
897,as**님,2022년 3월 7일,5,5,5,"배달시간보다 20분정도 빨리왔습니다
요청사항 잘 들어주시고
양도 진짜 딱 혼술 배터지게!!!

잘먹었습니다!!!"
898,on**님,2022년 3월 7일,5,5,5,서비스 감사합니다 잘 먹었어요
899,gh**님,2022년 3월 6일,5,5,5,너무 맛있게 잘 먹었습니다! 양도 맛도 만족해요. 서비스도 감사히 잘 먹었습니다:) 다음에도 또 시킬게요
900,pc**님,2022년 3월 6일,5,5,5,"처음에는 시간은 1시간 걸린다고 나왔는데
30분정도안에 왔고
맛있게 먹었어요"
901,al**님,2022년 3월 6일,5,5,5,"받자마자 먹어버렸습니다…
항상 맛있게 잘 먹구있어요ㅠㅠ"
902,ji**님,2022년 3월 6일,5,5,5,맛있었어요 ~~~~ 사이즈 업 해주신 리뷰서비스도 감사합니다 ^0^ 번창하세요
903,rh**님,2022년 3월 6일,5,5,5,맛있었습니다 고로케 서비스도 굿
904,sk**님,2022년 3월 5일,-,-,-,맨날 초밥만 먹다가 첨으로 회덮밥 먹었는데 넘 맛있어요!!
905,mh**님,2022년 3월 5일,5,5,5,"맛도 배달도
모두 좋았습니다."
906,ev**님,2022년 3월 5일,5,5,5,맛있게 잘 먹었습니다~
907,co**님,2022년 3월 5일,5,5,5,"간만에 시켰는데 맛있어용~ 아빠도 맛나게 드셨어요~
귀찮으실텐데 요구사항도 들어주시고~감사합니다~"
908,mo**님,2022년 3월 5일,5,5,5,빠르고 맛나게 잘먹었습니다 ^^
909,ca**님,2022년 3월 5일,5,5,5,먹을만했어요~~~ㅎㅎㅎ
910,ho**님,2022년 3월 5일,5,5,5,넘 맛있어요~~ 최고최고~~~
911,dh**님,2022년 3월 4일,3,5,5,"원래 소스가 올라가면 비린부위라고 알고있는데, 진짜 비렸습니다. 맛이 없다는건 아니지만 좀 비렸습니다"
912,al**님,2022년 3월 4일,3,2,4,맛있음맛있음맛있음맛
913,jd**님,2022년 3월 4일,5,5,5,맛있게 잘 먹었어요! ㅠㅠ 허으윽 튀김 서비스 받고 깜짝놀랐네요 감사합니다💖💖💖 연어 회덮밥 사진은 없지만 강추
914,wo**님,2022년 3월 4일,-,-,-,리뷰이벤트 도 가격 올라가고 딱히 메리트가없네요
915,tl**님,2022년 3월 4일,5,5,5,존맛탱구리!!  맛있게 잘 먹었습니다☻
916,bi**님,2022년 3월 4일,5,5,5,맛 괜찮아요~ 서비스 고로케 맛있네요 ㅎㅎ
917,ko**님,2022년 3월 3일,5,5,5,완전 맛있게 잘먹었습니다
918,bl**님,2022년 3월 3일,5,5,5,"연어좋아하는데두터운연어가있어서맛이있었어요
서비스로 주신 매실도 잘먹었습니다~^^"
919,ko**님,2022년 3월 3일,5,5,5,맛있고 생각나는 맛입니다
920,al**님,2022년 3월 2일,5,5,4,초밥 비리지도 않고 너무 맛있네요!
921,dw**님,2022년 3월 2일,5,5,5,맛있게 잘 먹었습니다
922,vo**님,2022년 3월 2일,5,5,5,"역쉬 맛있어요
다음에 또또 주문할께요"
923,dj**님,2022년 3월 2일,5,5,5,이사오고나서 처음시켜봤는대 배달도 빠르고 너무 맛있게 잘 먹었습니다.
924,lo**님,2022년 3월 1일,5,5,5,"배달예상시간보다 훨씬 빨리 왔어요
맛나게 잘 먹었습니당"
925,rl**님,2022년 3월 1일,5,5,5,배불리 잘먹었습니다 ^~^
926,mo**님,2022년 3월 1일,5,5,5,빠르고 맛나게 잘먹었습니다
927,mm**님,2022년 3월 1일,5,5,5,"맛있는 스시
배달로 편하게"
928,yd**님,2022년 3월 1일,5,5,5,아니 이게 무슨 일이죠?? 항상 초밥만 시키다가 연어롤 처음 시켜봤는데 엄청 커서 놀랐어요 ㅋㅋㅋㅋㅋㅋㅋ 진짜 하나만 먹어도 배부를 정도!! 맛이야 뭐 말모말모👍 스시현👍
929,ev**님,2022년 2월 28일,5,5,5,너무 맛있게 잘 먹었습니다~^^
930,gu**님,2022년 2월 28일,5,5,5,"신선하고 부드러운 초밥과 시원한 냉모밀~~
맛있게 잘 먹었습니다~^^"
931,sc**님,2022년 2월 28일,5,5,5,넘 맛있어요 !! 🤍
932,dp**님,2022년 2월 28일,5,5,5,배달도 빠르고 초밥도 맛있고 튀김도 맛있어요!!!!
933,hs**님,2022년 2월 28일,5,5,5,회덮밥은 그럭저럭이었고 연어초밥이 맛있었어요. 다만 초밥에 밥이 좀 많은게 아쉬웠습니다. 담에는 초밥만 시켜먹어보려구요.
934,mo**님,2022년 2월 27일,5,5,5,맛나게 잘먹었습니다
935,yu**님,2022년 2월 27일,5,5,5,잘먹었습니다 ㅎㅎ 굿굿
936,jj**님,2022년 2월 27일,5,5,5,맛있게 잘 먹었습니다
937,zs**님,2022년 2월 27일,3,5,5,배달도 빠르고 서비스도 많아요
938,dy**님,2022년 2월 26일,5,5,4,첨 시켜봤는데 비린내도 없이 맛있게 먹었습니다. 튀김과 음료 서비스도 좋구요. 비가 와서인지 조금 늦어서 그게 좀 아쉬웠습니다. 전체적으로 추천드립니다..
939,dl**님,2022년 2월 26일,5,5,5,"항상맛있게먹고있어요
빠른배송도감사합니다
또 주문할게요😊"
940,mo**님,2022년 2월 25일,5,5,5,역시 맛나요 감사히 잘 먹겠습니다
941,ye**님,2022년 2월 25일,4,5,5,오뎅우동이랑 유부초밥이 맛있네요~ !
942,dw**님,2022년 2월 25일,5,5,5,맛있게 잘먹었습니다
943,ys**님,2022년 2월 25일,5,5,5,맛있어요.  잘 먹었네요.
944,vi**님,2022년 2월 24일,-,-,-,초밥 양 좋고 맛도 좋아요
945,jw**님,2022년 2월 24일,5,5,5,"잘먹었습니다.  사장님
역시  모든게 다 만족스럽네요."
946,hy**님,2022년 2월 24일,5,5,5,역시 너무 맛있게 잘 먹었습니다~ 서비스도 좋고 맛도 좋아요!
947,le**님,2022년 2월 24일,5,5,5,맛있어요 롤이 생각보다 커서 놀랏내요 잘먹었습니다
948,ho**님,2022년 2월 23일,5,5,5,넘 맛있어요~~  서비스로 주신 회무침도 최고!!!
949,mo**님,2022년 2월 23일,5,5,5,오늘도 맛나게 잘 먹을께요
950,ja**님,2022년 2월 23일,5,5,5,늘맛있게잘먹어요 항상 감사해요
951,o_**님,2022년 2월 23일,5,5,5,"오늘도 맛있게 잘 먹구갑니다!!
새우튀김 고로케는 처음 먹어보는데
이것도 참 맛있네요🔥
{\__/}
( • - •)
/つ🐟🔪 
{\__/}
( • - •)
/つ 🍣🍣"
952,cm**님,2022년 2월 22일,5,5,5,"맛있어요! 양도 크기도 최고,,"
953,na**님,2022년 2월 22일,5,5,5,"오랜만에 시켰는데도 역시 맛은 그대로 입니다. 다만 가격은 ㅠㅠ
하지만 맛있으니까 굿.."
954,zm**님,2022년 2월 22일,5,5,5,항상 맛있게 잘먹고있습니다ㅎㅎ
955,cy**님,2022년 2월 22일,5,5,5,진짜 개맛있음 또시킬거임 말리지마셈
