,아이디,날짜,맛평점,양평점,배달평점,리뷰
521,te**님,2022년 4월 7일,5,5,5,맛있어요!!! 우동도 맛있고 포장도 깔끔해여!! 매장가서 먹은적 있는데 맛있게 먹은 기억이 있어서 주문했는데 역시 넘 jmt🙈
522,em**님,2022년 4월 6일,5,5,5,고기질도 좋고 양도 많아서 아이랑 같이 잘먹었어요
523,ji**님,2022년 4월 6일,5,5,5,너무너무 맛있습니다 ！！
524,cl**님,2022년 4월 6일,5,5,5,맛있었어요!!!!!
525,e7**님,2022년 4월 6일,5,5,5,진짜 맛있어서 자주 먹고있어요
526,lh**님,2022년 4월 6일,2,1,5,"가격비싼편이라 잘나올지 알았는데
양 너무 적어요 충격적입니다
딱 6조각나오고 사이즈도 성인 평균남자 손바닥정도입니다"
527,mt**님,2022년 4월 6일,5,5,5,갈수록 맛있어지는거 같아요
528,yo**님,2022년 4월 6일,5,5,5,덜맵게 요청드려서인지 딱 적당히 얼큰해서 진짜 잘먹었습니다. 육수가 맛있었어요! 요청사항 잘썼다고 느낀게 김치가 좀 맵네요ㅋㅋ 다음에는 우동사리 추가해서 주문해야겠어요'ㅁ'bb
529,89**님,2022년 4월 5일,5,5,5,맛있게 잘먹었습니다^^
530,je**님,2022년 4월 4일,5,4,5,맛있게 잘먹었습니다
531,ha**님,2022년 4월 4일,5,5,5,배달도 빠르고 돈가스도 맛있었어요 매콤한 거 당길 때 먹으면 밥 두 공기 뚝딱
532,mi**님,2022년 4월 4일,5,5,5,맛있게잘먹었습니다 안식고 뜨거웠어요 ㅎㅎ
533,y7**님,2022년 4월 4일,5,5,5,"돈까스는 말하면 입 아프고, 김치우동 칼칼하니 강추요~ ㅎㅎ"
534,so**님,2022년 4월 3일,5,5,5,자주 시켜 먹어요.. 맛나고 빠른 배송 최고입니다~~^^
535,ty**님,2022년 4월 3일,4,5,5,"등심보단 저번에먹었던 안심이 더 맛있습니다.
치즈카츠는 걍.. 사랑이네요♡.♡
모밀도 적당합니다."
536,hs**님,2022년 4월 3일,5,5,5,맛있어요 서비스 감사합니다ㅎㅎ
537,hy**님,2022년 4월 3일,5,5,5,"얼마 전에 시켜 먹었는데 왜 이렇게 맛있는거죠..?
재주문한 후 리뷰를 안 쓸 수가 없네요ㅠㅠ 요청사항도 들어주셔서 감사합니다! 돈까수는 이제 제라진돈까츠에서!!!!!"
538,le**님,2022년 4월 2일,5,5,5,맛있습니다 번창하세요
539,nj**님,2022년 3월 31일,5,5,5,너무너무 맛있게 잘 먹었습니다~!!
540,ty**님,2022년 3월 31일,5,5,5,맛있네요~~~~~~!!
541,lo**님,2022년 3월 30일,5,5,5,우마이우마이우마이우마이
542,lo**님,2022년 3월 30일,5,5,5,맛있어요 굿굿굿굿굿!
543,db**님,2022년 3월 30일,5,5,5,잘 먹었습니다. 치즈가 소스랑 잘 어울려요
544,ym**님,2022년 3월 30일,5,5,5,맨보샤말고는 전부 맛있었습니다 배가고파서 사진도 못찍고 먹었네요 아무튼 너무 맛나게 먹었습니다.
545,kp**님,2022년 3월 29일,5,5,5,맛있고 치즈도 엄청 나요 서비스 새우도 맛있습니다 시켜드세요
546,pu**님,2022년 3월 29일,5,5,5,여러번 시켜먹었는데 여전히 맛있네요!!
547,or**님,2022년 3월 29일,5,5,5,넘넘 맛있어요 국물에다가 밥말아먹어도 맛있구..새우튀김 서비스도 넘넘 맛있었어요!!
548,mi**님,2022년 3월 29일,5,5,5,치즈가 진짜 맛있는 치즈에요 존맛
549,au**님,2022년 3월 27일,5,5,5,맛있어요 배달도 빠르네요 ㅎ
550,ii**님,2022년 3월 27일,5,5,5,맛있게 잘 먹었습니다 감사합니다
551,jh**님,2022년 3월 27일,5,5,5,"새우튀김 서비스~~ 감사합니다.
돈까스 모밀 조합!!"
552,wn**님,2022년 3월 27일,5,5,5,"맛있습니다 배달 빠르고 치즈는 살짝 굳었는데도 
포장부터 깔ㅋ금하고 좋습니다"
