,아이디,날짜,맛평점,양평점,배달평점,리뷰
100,06**님,2022년 4월 26일,5,5,5,"맛있어서 자주 시켜먹어요.
이번에도 맛있게 잘 먹었습니다!"
101,ho**님,2022년 4월 25일,4,5,5,"부대국밥보단 콩나물국밥이라고이름을바꿔야된다고생각합니다
맛있습니다"
102,do**님,2022년 4월 24일,4,5,5,항상 기대하던 맛 입니다. 가성비가 조금 아쉽네요.
103,rj**님,2022년 4월 23일,5,5,5,"자주먹어요
그 때마다 만족스럽습니다 ㅎㅎ"
104,mi**님,2022년 4월 18일,5,5,5,음 역시 떡볶이는 여기가 최고야
105,oa**님,2022년 4월 18일,5,5,5,"너무맛잇게 잘먹엇습니당 ㅎ
역시 스쿨푸드짱"
106,mi**님,2022년 4월 15일,5,5,5,무침만두 처음 시켜봤는데 양념이 달기만 하지 않고 칼칼한 매운 맛이 있어서 좋았어요. 마리 역시 맛있구요.
107,ke**님,2022년 4월 14일,3,4,5,스쿨푸드 첨 시켜보는데 맛없어요… 오징어튀김을 어떻게 튀긴건지 딱딱해서 … ㅠ
108,li**님,2022년 4월 14일,5,5,5,맛있어요~~~! 또 시켜먹을게여!!!!!
109,tn**님,2022년 4월 13일,5,4,5,맛있게 잘 먹었습니다
110,lu**님,2022년 4월 13일,4,5,5,항상 맛있게 먹었지만 이번에는 멸치가 좀 그렇네요ㅠㅠ
111,po**님,2022년 4월 12일,3,5,5,"장조림버터밥..심각하게 많이 느끼했어요
버터가 너무 많이 들어간거같아요…"
112,ir**님,2022년 4월 11일,5,5,5,"마리는 언제나 스쿨푸드가 진리!
쫄면도 늘 맛깔스럽게 즐기고 있습니다요
또 애용하겠습니다"
113,ka**님,2022년 4월 11일,5,5,5,오늘도 맛있었어요-!
114,wo**님,2022년 4월 11일,5,5,5,배달도 빠르고 맛있네요
115,kw**님,2022년 4월 10일,5,5,5,"너무 맛있고 항상 먹고 싶은,,,자주 시켜먹는 김밥,강추합니다~^^"
116,qq**님,2022년 4월 10일,5,5,5,처음먹어봤는데 먹을만했어요.
117,he**님,2022년 4월 10일,5,5,5,맛있어요.
118,go**님,2022년 4월 10일,5,5,5,맛있어요. 스쿨푸드는 가끔씩 생각나는데 여기서 시켜먹어뇨
119,a8**님,2022년 4월 9일,5,5,5,좋아요.......
120,al**님,2022년 4월 8일,5,5,5,오랜만에 스쿨푸드땡겨서 주문햇어요 ㅎㅎㅎ 너무 마싯음!!
121,wl**님,2022년 4월 7일,4,4,5,마리 맛있어용~^^
122,yy**님,2022년 4월 7일,5,5,5,좋아요 좋아요 좋아요 좋아요
