,아이디,날짜,맛평점,양평점,배달평점,리뷰
6507,qo**님,2017년 7월 8일,-,-,-,항상 빠르고 맛있어요 믿을수 있습니다
6508,   손님,2017년 7월 7일,-,-,-,배달도 빠르고 맛있네요!
6509,eh**님,2017년 7월 7일,-,-,-,"저녁 못먹어서 시켰는데 금방왔네요!!!
일끝나고 먹을생각에 설렜습니다
11시에마감인가 마지막에 시켰는데 암튼 항상 감사합니다"
6510,   손님,2017년 7월 7일,-,-,-,여기 너무 좋음 한번시켜보삼
6511,   손님,2017년 7월 7일,-,-,-,옛날에 한번 시켜먹고 오랜만에 시켜먹었는데 고기가 예전에 비해서 푸석푸석해요ㅠㅠ근데 그래도 맛있긴해용!!!!!!!!할라피뇨도 너무 맛있어요~~~잘먹었습니다~~
6512,   손님,2017년 7월 6일,-,-,-,"배달하시는분도 친절하고 만족합니다
둘둘보쌈 시켰는데. 이메뉴가 대체뭔지몰라서 초록창검색했어요 ㅋㅋ족발이랑 보쌈이랑 반씩오는거더라고요( 여기메뉴엔 설명안되어있는거맞죠?)
 암튼 맛있게 잘먹었어요 또시킬께요~~^^"
6513,   손님,2017년 7월 6일,-,-,-,맛잇네욤 언제나진리!
6514,   손님,2017년 7월 5일,-,-,-,보족세트 처음 주문해 봤는데 양도많고 맛있네요
6515,ro**님,2017년 7월 3일,-,-,-,3인분 맛있게 잘먹었어요 고기가 양이 적어보이지만 먹다보면 배불러서 남아요ㅋㅋㅋ
6516,yo**님,2017년 7월 3일,-,-,-,"배달빠르고 맛있어요
엄마가 까탈스러운편인데 여기보쌈 맛있다고 좋아해요
굿"
6517,   손님,2017년 7월 3일,-,-,-,냄새없이 맛이있고 야채를 푸짐하게 주시내요 굿😁
6518,re**님,2017년 7월 3일,-,-,-,둘둘보쌈은 처음 시켜봤는데 역시 기대를 져버리지 않았습니다. 아이들하고 배불리 잘 먹었습니다.
6519,   손님,2017년 7월 2일,-,-,-,이동네 최고가성비 업소 추천합니다..
6520,ho**님,2017년 7월 2일,-,-,-,"항상 맛있게 먹고있어요
배달도 빨리해주시고 따뜻하게 가져다주셔서 너무좋아요!!"
6521,bj**님,2017년 6월 30일,-,-,-,리뷰 쓰기 귀찮아서 한 번도 안 썼는데 ㅎㅎㅎ(민망)  여긴 정말 배달도 늘 빠르고 넘나 맛있어요 ⊙▽<)b 번창하세요 ♡＼(´▽ `)ノ♡
6522,   손님,2017년 6월 30일,-,-,-,배달은 오래걸렸지만 깔끔하고 맛있네요
6523,   손님,2017년 6월 30일,-,-,-,배달도 빨리 왔고 맛있어요~~~!! 추천합니다
6524,   손님,2017년 6월 28일,-,-,-,"두번째 주문입니다
가계와 거리가 있눈 편은데도 문자로 보내주시는 배송시간보다 빨리 도착하네요
맛도 기존에 시켜먹었던 보쌈중에는 가장 좋습니다
고기 누린네도 안나고 먹기 좋습니더"
6525,je**님,2017년 6월 28일,-,-,-,"배송도 짱 빠르구 메모도 항상 잘 확인해주시고
무엇보다 엄청엄청 친절하셔요ㅜㅜ 고기두 맛있어요"
6526,   손님,2017년 6월 28일,-,-,-,맛있게 잘먹었어요
6527,   손님,2017년 6월 27일,-,-,-,오늘도 맛있게 잘먹었어요~~맛은 항상고대로~ㅋㅋ대박나세요~^^
6528,ne**님,2017년 6월 26일,-,-,-,"이번에도 맛있게 잘 먹었네요~ 막국수 먼저먹느라 고기가 식어서 원래맛을 느낄수없었지만 뜯자마자 한점을 먼저먹어봤는데 맛있었습니다~ 늘 보쌈은 여기서시키네요~
맛있어요~ 아 근데 어제는 배달분이 급하셨는지 비가와서인지 주차때문인지 '감사합니다'라고 먼저말을했는데도 그냥 급하게 돌아서 가시던..."
6529,   손님,2017년 6월 25일,-,-,-,미스터보쌈~ 마늘보쌈 파보쌈맛있어요
6530,   손님,2017년 6월 25일,-,-,-,먹다가 사진찍었어용 두번째 시키는건데 넘 맛있고 배달해주시는분도 친절하세용ㅋㅋ
6531,   손님,2017년 6월 24일,-,-,-,점점 맛있어지네요 잘먹었습니다
6532,eh**님,2017년 6월 23일,-,-,-,"저번에 다른곳에서 똑같이 미스터보쌈 시켰었는데
같은 프랜차이즈라고 맛이같지않더군요.
놀부보쌈 5000원 할인해도 여기서 먹는게 더 맛있네여 오늘도 빠른배달 좋은음식 감사합니당"
6533,   손님,2017년 6월 22일,-,-,-,"항상 믿고먹는.미스터보쌈 양이 다른 보쌈들에 비해 적은편이지만 괜히 맛적당한데 많은것보다 맛있고 양이적은게 나아요~김치 많이주시규 야채 안주시는게 조금 아쉽지만 맛은 ..
최고....그냥최최최고...다른집과 다른 플라스틱.칼없이 손으류 뜯기쉬운 포장용기도 사소한거지만 이것또한 세심한거쥬
금요일에 혼술하고싶은데 1인가정을 위해서  가격적당히 해서 배달되는 1인 셋트도 만들어주세용~~"
6534,   손님,2017년 6월 22일,-,-,-,후기 보고 처음 시켜봤는데 요청사항도 꼼꼼히 체크하시는것 같고 음식도 맛있네요 어제 시키고 남은거 오늘 또 먹었어요~
6535,   손님,2017년 6월 21일,-,-,-,먹을때마다 맛있다눈걸 느껴요 ㅋㅋ 너무너무 맛있게 먹었어요 !!!^^
6536,   손님,2017년 6월 21일,-,-,-,"보쌈도 뜨근뜨근한 상태로 왔고
막국수도 소스 따로 깔끔하게 잘 포장되어 왔어요
갠취로 마늘보단 파보쌈*_*"
6537,ke**님,2017년 6월 20일,-,-,-,고기가 참 맛있네요 ㅋ 잘먹었습니다 ㅋ
6538,   손님,2017년 6월 20일,-,-,-,"배달해주신분이 너무 친절하셨어요! 
고기도 완전 부드럽게 맛있습니다
다음에 또먹을거에요~~!"
6539,   손님,2017년 6월 19일,-,-,-,보쌈은 항상여기서 시켜먹는데 여전히 배달이빠르고 맛도좋구 별5개드립니다 감사합니다!
