,아이디,날짜,맛평점,양평점,배달평점,리뷰
564,ji**님,2020년 10월 21일,5,5,5,매운맛은 정말 혼쭐이 났네요 ㅎㅎ 잘먹었습니다!!
565,   손님,2020년 10월 20일,5,5,5,양도 많고 맛있어요 ᕕ( ᐛ )ᕗ 배달도 빠르고 감사합니다~
566,tk**님,2020년 10월 17일,5,5,5,처음 먹어봤는데 성공이에요!종류도 3가지에 완전 맛있고 양도 많있어요 자주 시켜먹을것같아요
567,id**님,2020년 10월 16일,5,5,5,맛있어요! 배달도 빨리오고 감사합니다
568,hj**님,2020년 10월 13일,4,5,5,"맛있게 잘먹었습니다
역시 일인일닭은 힘드네요"
569,kh**님,2020년 10월 11일,5,5,5,맛있게 잘먹었습니다
570,   손님,2020년 10월 10일,5,5,5,"양도 많고 맛도 좋고 배달도 빨랐어요 ~
가성비 진짜 좋은 치킨인거같아요~,!!"
571,sa**님,2020년 10월 9일,5,5,5,맛있고 저렴함 추천
572,jm**님,2020년 10월 5일,3,4,5,다양하게 먹어보려면 한 번 쯤은 먹어볼 만할수도. 튀김은 살짝 얇은 편이고 담백 바삭. 후라이드는 스파이스가 부족해서 맹맹한 맛? 양념은 괜찮았고 간장이 제일 좋았어요.
573,   손님,2020년 10월 5일,5,5,5,여기 너무맛나요 배달 엄청빨리오시고 너무 잘먹었습니다
574,   손님,2020년 10월 4일,5,4,5,맛있음
575,   손님,2020년 10월 3일,5,4,5,괜찮네요 양이 두배인지는 잘모르겟어요 비교를안해봐서.. 다음에 한마리메뉴 먹어봐야겟네요
576,   손님,2020년 10월 3일,4,4,4,그냥 저냥 먹을만 합니다
577,   손님,2020년 10월 1일,5,5,5,맛있게 잘 먹었어요 양도 많고
578,   손님,2020년 9월 30일,5,5,5,맛나게 먹었습니다~~
579,mo**님,2020년 9월 28일,5,5,5,양념 눈물맛으로 바꿔먹는데 진심 너무 맛있어요 눈물날정도로 매워서 좋음.. 하버허버먹어치우느라 사진을 못찍었어요 담에 또 시켜먹어야지..
580,   손님,2020년 9월 27일,4,4,4,맛닜어요 근데 소스 엄청많은듯.ㅡㅡ
581,xg**님,2020년 9월 27일,5,5,5,감사합니다 맛있어요
582,   손님,2020년 9월 26일,5,5,5,굿굿 맛  굿  배달 굿  양 굿
583,du**님,2020년 9월 23일,5,5,5,넘 맛있었어요%~다음에 또 만나요~!!
584,   손님,2020년 9월 21일,3,5,5,맛있게 잘 먹었습니다
585,02**님,2020년 9월 21일,5,5,5,치킨 유목민이라 거대 프렌차이즈부터 동네 치킨집까지 안먹어본 곳이 없는데 여기가 맛 양 완벽해요. 소스들도 정말 충분하고 정말 너무너무너무 맛있어요. 번창하세요!
586,gh**님,2020년 9월 20일,5,5,5,맛잇게 잘 먹었어요
587,cc**님,2020년 9월 20일,5,5,5,배달도 빠르고 맛도 조아요
588,   손님,2020년 9월 19일,4,4,4,"늘 시켜 먹어요
전 이게 젤 맞더라구요
사이다 보내줌 좋겠어요"
589,jj**님,2020년 9월 19일,5,5,5,제가 먹어봤던 치킨중에 최고입니다.
590,   손님,2020년 9월 17일,5,5,5,마잉ㅅ어용 자주먹을듯영
591,mi**님,2020년 9월 14일,5,5,5,오랜만에 파닭 먹으니 역시 대존맛ㅠㅠ
592,dn**님,2020년 9월 14일,2,4,5,"맛은 처음엔 평범한듯 했으나 중반쯤부터 뭔가 역해서 억지로 먹음..아까워서
또 시켜먹진 않을것같네요
양은 그냥 많지도 적지도 않은것같지만 평균 이하같고 배달은 평범
가게 문제보단 브랜드 맛이 저한텐 별로 안맞았어여"
593,zx**님,2020년 9월 13일,5,5,5,잘먹었습니다. 역시 맛있네요~
594,ke**님,2020년 9월 12일,5,5,5,"맛있있어요..특히 후라이드가 바삭하고 퍽퍽하지 않아
맛있었네요"
595,ys**님,2020년 9월 10일,3,3,4,"간만에 주문했는데
바삭하게 해달라고해도 조금 덜익혀서 왔네요"
596,ne**님,2020년 9월 9일,5,5,5,양도 많고 맛있게 잘 먹었어요
597,   손님,2020년 9월 9일,5,5,5,"배터질것 같아요
맛있게 잘먹어요"
598,my**님,2020년 9월 7일,5,5,5,"방금 시켰는데 정말 레알장난아닙니다 오집니다....
리뷰처음씁니다 너무맛있어요 여지껏먹어본치킨중최고
먹다말고후기올림... 퀄리티 양 가격 맛 다잡고시작하는치킨 나만알고싶은데 사장님께너무감사해서 후기올립니다...
코로나로비대면배달이었지만 직접뵈면 바로 그랜절가능입니다..."
599,   손님,2020년 9월 7일,5,5,5,맛있음 애들이 좋아함
600,   손님,2020년 9월 6일,5,5,5,세가지를 한번에 먹을 수 있으니 좋아요~~
601,xg**님,2020년 9월 6일,5,5,5,감사합니다 맛있어요
602,   손님,2020년 9월 5일,5,5,5,3가지 맛 모두 맛있게 잘 먹었습니다.
603,   손님,2020년 9월 5일,4,4,4,맛있어용 굿굿 담에도시켜먹어도될듯
604,wl**님,2020년 9월 1일,5,5,5,항상맛잇게먹규잇슺니다
605,my**님,2020년 9월 1일,5,4,5,옛날보다 묘하게 양이 줄어든 느낌이 들어요
606,   손님,2020년 9월 1일,5,5,5,투존 오랜만에 먹는데 역시 꿀맛!!!!!!!!
607,so**님,2020년 8월 31일,4,4,5,"처음시켜봣는데 중간이상은 하는것같아요!
만족했습니다!!"
608,   손님,2020년 8월 29일,5,5,5,맛있게잘먹었어요~~
609,my**님,2020년 8월 28일,4,4,4,맛있었어요.괜찮아요.
610,dl**님,2020년 8월 27일,5,5,5,맛 가격 서비스 3개다 최고점입니다!!!
611,se**님,2020년 8월 27일,5,4,5,"맛있게 먹었어요 
양은 좀 아쉽네요 
많이 번창하시길"
612,yu**님,2020년 8월 27일,4,4,4,항상 맛있게 잘 먹고 있습니다 ^^
