,아이디,날짜,맛평점,양평점,배달평점,리뷰
59,sc**님,2022년 10월 3일,-,-,-,"1. 포장주문함.
2. 주소보고 출발.
3. 가게없음
4. 5번정도 뺑뺑이돔
5. 가게저나해서 주소물어봄
6. 아놔 주소가 다름
7. 가게도착
8. 아줌마 응대 극혐..
9. 우리인연 여기까지..."
60,go**님,2022년 10월 2일,4,4,3,후라이드와 맵기가 좋아요
61,kj**님,2022년 9월 30일,5,5,5,맛있어요......
62,ak**님,2022년 9월 30일,5,5,5,쑥쑥 들어가네요 양념 완전 맛있어요ㅋㅋ
63,kj**님,2022년 9월 29일,5,5,5,배달 빠르고 맛있습니다^^
64,aj**님,2022년 9월 29일,5,5,5,맛있는 통닭 그자체!
65,yu**님,2022년 9월 28일,3,4,5,염지가 안된 닭 같아요. 저번에도 배달해서 먹었던것 같은데  그땐 괜찮았는데 이번엔 집에서 해먹는 치킨 같아요!
66,fd**님,2022년 9월 26일,5,5,5,"맛있게 먹느라 리뷰가 좀 늦었네요
정말 맛있었고 리뷰이벤트로 받은 치즈볼도 맛있었습니다. 맛있게 조리해주셔서 감사해요!!"
67,ek**님,2022년 9월 25일,5,5,5,치킨은 처갓집이쥬~맛나게 잘먹었어요 순삭👍👍👍
68,uf**님,2022년 9월 25일,5,5,5,달짝지근하면서도 끝에 약간 매콤한 것이 ㅎㅎ 양념 맛있네요~ 맥주랑 찰떡이예요 ㅎ
69,fl**님,2022년 9월 25일,5,5,5,안녕하세료 잘먹텄습니다
70,yi**님,2022년 9월 25일,-,-,-,맛있게 잘먹었습니다
71,eh**님,2022년 9월 24일,5,5,5,늦은밤엔 늘치킨이 땡기네요.양념이 더 맛있네요
72,to**님,2022년 9월 24일,-,-,-,역시나 맛있습니다아
73,ji**님,2022년 9월 23일,3,3,3,"먹다가 찍은것 아니고 배달받은것 바로 찍은건데
너무찝찝하고 기분 안좋네요
꼭 몇개 빼먹은것 같이 지저분하고 
포장박스도 더러워요"
74,db**님,2022년 9월 22일,5,5,5,배달짱빠르고리뷰이벤도좋아요~~
75,ad**님,2022년 9월 20일,5,5,5,집에 보내드렷는데 맛잇게 잘 드셧데요
76,tn**님,2022년 9월 19일,1,5,5,"먹는데 닭비린내나요....왤케 심하죠....
못먹을정도로 너무 심해요"
77,gl**님,2022년 9월 17일,5,5,5,맛있게 잘 먹었습니다~
78,wo**님,2022년 9월 16일,5,5,5,너무 맛 있었어요 감사해요
79,ki**님,2022년 9월 14일,5,5,5,"맛있읍니다 굳굳
매번시켜먹지만 존맛"
80,ki**님,2022년 9월 14일,5,5,5,"맛있읍니다 굳굳
매번시켜먹지만 존맛"
81,rc**님,2022년 9월 10일,4,4,5,맛있어서 순식간에 다 먹었네요~^^
82,cl**님,2022년 9월 9일,5,5,5,"배달예정시간보다 조금 일찍 가져다 주셨네요
처갓집은 처음인데요
라이스가 독특하면서 카레맛도 삭도는게 향긋하고 맛도 좋네요
치킨도 나무랄데없이 맛이 좋네요
양념이 과할정도로 많아서 떡찍어 먹기도 좋구요
떡도 잘 튀겨져서 딱딱하지 않고 쫀득하니 부드럽고 좋아요
잘 먹었습니다
감사합니다

풍성한 한가위 보내세요 ~~~~"
83,bi**님,2022년 9월 9일,5,5,1,잘 먹겠습니다~~~
