,아이디,날짜,맛평점,양평점,배달평점,리뷰
0,25**님,12시간 전,5,5,5,치킨 짱맛 너무너무 맛있어요
1,po**님,어제,-,-,-,리뷰 꼬박꼬박 쓰는 사람인데 이벤트 깜빡하고 체크 안 해서 속상하지만~ 치킨은 맛있게 잘 먹었습니다. 할인 할 때 마다 고추바사삭 종종 시켜먹게되는데 너무 많이 짜지도 않고 다른 튀긴 치킨들보다 기름도 적고 맛있어요.
2,ks**님,2일 전,5,5,5,맛있게 잘 먹었습니당🤍
3,bb**님,3일 전,5,5,5,역시 고추바사삭 순살이 최고야
4,sh**님,3일 전,-,-,-,"믿고 먹는 굽네 
치킨중에 젤 맛있어요 !!!!!!!!!"
5,ur**님,3일 전,5,5,5,약시 고추바사삭 맛있어요 또 시킬게요
6,hh**님,3일 전,5,5,5,맛있어요 배달도 빠르고 좋습니다 !!!
7,re**님,4일 전,5,5,5,역시 굽네답게 맛있네요
8,61**님,4일 전,5,5,4,양이 넉넉하고 오리지널 맛있어요.
9,jp**님,4일 전,5,5,4,"와~ 정말 맛있네요~
치즈볼 굿~
고바 굿~
바게트 굿~"
10,ko**님,4일 전,5,5,5,"와!맛잇습니다
최고의닭을맛봣네요
굿~~~~~~~~~👍"
11,le**님,4일 전,-,-,-,어제도 먹고 오늘 또 먹어요~
12,-e**님,4일 전,-,-,-,피자는 처음인데 맛있어요 ㅋㅋ
13,bo**님,4일 전,5,5,5,잘 받았습니다 매콤바삭 맛있어요
14,dg**님,4일 전,-,-,-,very good.
15,te**님,4일 전,-,-,-,오븐구이치킨이라 담백하고 부드러운데 껍데기가 바삭바삭 맛있어요  고추바사삭 강추합니다~
16,-e**님,4일 전,-,-,-,너무 맛있어요! ㅎㅎㅎ
17,gp**님,4일 전,5,5,5,신메뉴 맛있네요!! 소스 찍어먹으니까 더 맛있어요
18,ks**님,4일 전,-,-,-,굿 역시나 항상 맛있네요^^
19,sm**님,4일 전,-,-,-,굽네 순살 최고ㅠㅠㅠ 치즈볼도 넘넘 맛나요🥰🥰🥰
20,lo**님,5일 전,-,-,-,"진짜 치킨 여기만먹어요
존맛탱👍👍👍👍👍
고추바사삭 제최애입니당"
21,ji**님,5일 전,-,-,-,맛있게 잘 먹었습니다 또 시킬게용
22,fa**님,5일 전,5,5,5,"고추바사삭 최애치킨이에요
따뜻하게와서 잘 먹었습니다^0^
치즈볼도 감사합니다!"
23,ch**님,5일 전,5,5,5,고바순 맛있어요!!
24,be**님,5일 전,-,-,-,치킨 너무 맛있어요
25,ga**님,5일 전,-,-,-,갈비천왕 처음 주문해봤는데 맛있네요!!!
26,le**님,5일 전,5,5,5,항상 시켜먹어요 맛있어요!!
27,sj**님,5일 전,-,-,-,마늘향 좋고 바삭하고 맛있네요~~~
28,jo**님,6일 전,-,-,-,맛있게 잘먹었습니당
29,h2**님,6일 전,-,-,-,"굽네고추바사삭 정말 맛있어요
가산점 픽업으로 주문했는데 매장 깨끗하고 친절하시네요"
30,ps**님,6일 전,-,-,-,맛있게 잘 먹었습니다. 또 주문할게요.
31,go**님,일주일 전,5,5,5,맛잇어용. ㅎㅎ  만족합니다 ~~
32,gk**님,일주일 전,-,-,-,맛있게 잘 먹었습니다~
33,an**님,2022년 11월 7일,-,-,-,포장했는데 친절하시고 치킨도 맛있었어요.
34,hy**님,2022년 11월 6일,4,5,5,맛있네요 네.....
35,mu**님,2022년 11월 5일,5,5,5,배달 빠르고 맛있었어요 😋
36,da**님,2022년 11월 3일,-,-,-,제시간에 나와서 안기다려서 좋아요
37,kh**님,2022년 11월 3일,5,5,5,바삭바삭 너무 맛있었습니다 🙃👍
38,hj**님,2022년 11월 2일,5,5,5,맛있게잘먹어습니다.
39,su**님,2022년 10월 31일,5,5,5,맛있게 잘 먹었습니다
40,nh**님,2022년 10월 30일,-,-,-,고추바사삭 존맛!!!
41,dl**님,2022년 10월 30일,-,-,-,맛있습니다
42,xe**님,2022년 10월 29일,-,-,-,만족합니다 감사합니다
43,lo**님,2022년 10월 29일,-,-,-,"진짜 최고
치킨은 굽네만 먹습니다👍👍👍"
44,su**님,2022년 10월 29일,-,-,-,오랫만에 주문했는데 맛있네요 싹비웠어요
45,gk**님,2022년 10월 20일,-,-,-,맛있게 잘 먹었습니다 소스도 바로 가져다주시고 친절하시네요
46,so**님,2022년 10월 12일,5,5,5,"최고입니다
다음에 또 먹읓게요"
47,xe**님,2022년 10월 9일,5,5,5,만족합니다 감사합니다
48,xe**님,2022년 10월 9일,5,5,5,만족합니다 감사합니다
49,my**님,2022년 10월 8일,-,-,-,양도 적당하고 잘 먹었어요!
50,dr**님,2022년 10월 7일,5,5,5,맛있게 잘먹었습니다
51,te**님,2022년 10월 7일,-,-,-,맛있게 잘 먹었습니다.
52,li**님,2022년 10월 7일,4,4,5,다 아는 맛이죵~
53,xs**님,2022년 10월 7일,-,-,-,잘 먹었습니다
54,rc**님,2022년 10월 6일,5,4,5,순살도 역시 맛있네요~^^
55,bn**님,2022년 10월 3일,5,5,5,순살이 더 알찬거 같아요
56,82**님,2022년 10월 3일,5,5,5,말해 뭐해 맛있고 배달 제시간에 오고 잘 먹었습니다
57,ls**님,2022년 9월 27일,5,5,5,존마탱 잊고 살다가 간만에 시켰는데 진짜 맛잇네여
58,xe**님,2022년 9월 24일,5,5,5,만족합니다 감사합니다
59,os**님,2022년 9월 16일,5,5,5,맛있어용 ㅎㅎ 굳굳
60,qq**님,2022년 9월 14일,5,4,5,"역시 아는 그맛!
하지만 탄부분이 많았어요."
61,cl**님,2022년 9월 13일,5,5,5,맛있게 잘 먹었습니다
62,di**님,2022년 9월 13일,5,5,5,"맛나게 잘 먹었습니다 
배달도 표기보단 빠르고
좋았어요"
63,ch**님,2022년 9월 11일,5,5,5,배달도 빠르게오고 맛있게 잘먹었어요^^
64,sb**님,2022년 9월 11일,-,-,-,"#식후감
고추바사삭 대존맛."
65,hj**님,2022년 9월 11일,-,-,-,다먹다가  생각났네요 ㅎㅎㅎ   너무 맛있어요 ^^
66,cl**님,2022년 9월 10일,5,5,5,맛있게 잘 먹었습니다
67,db**님,2022년 9월 10일,-,-,-,직원분들이 친절하고 치킨도 맛있어요!
68,cl**님,2022년 9월 10일,5,5,5,맛있게 잘 먹었습니다
69,da**님,2022년 9월 10일,3,3,5,오늘 닭상태가 너무 별로였어요
70,ja**님,2022년 9월 9일,3,4,5,"좋은데 왜 일회용 젓가락을 안주시나요?
분명 체크했는데요 
ㆍㆍ닭을 손으로 먹는 사람도 있지만 젓가락으로 먹는 사람도 있답니다"
71,sh**님,2022년 9월 9일,-,-,-,젓가락안주시네요.. 요청서에 적었는데 ㅠ
72,xe**님,2022년 9월 9일,-,-,-,오븐 바사삭 너무 맛있어요 순살이라 먹기 더 좋구요
73,po**님,2022년 9월 9일,-,-,-,굽네에서는 늘 고추바사삭만 먹다가 추천받아서 볼케이노로 처음 주문해봤는데 고추바사삭이랑 맛이 비슷한 것 같아요(?)ㅋㅋ 처음에 양념이 너무 없어 보였는데 바닥에 자작하게 깔려있더라구요. 밥이랑 같이 치밥했는데 잘 어울리네요. 맛있었어요.
74,th**님,2022년 9월 8일,5,5,5,"배달이 빠르고 맛있어서 좋아요.
다음에 또 시켜먹을게요."
75,su**님,2022년 9월 8일,5,5,5,순살도 맛있네요 잘먹었습니다
76,ks**님,2022년 9월 8일,-,-,-,"역시 굽네는 실망시키지 않네요
사장님 너무 맛있어요^^"
77,sb**님,2022년 9월 7일,-,-,-,맛있어요대박ㅜㅜ~~~~
78,ki**님,2022년 9월 6일,-,-,-,너무맛나용 ㅠㅠ 맛있게 잘먹었슴다
79,we**님,2022년 9월 6일,-,-,-,오븐에 구워서 건강한 치킨 감사합니다.
80,ke**님,2022년 9월 5일,5,5,5,빨리오고 맛있습니다
81,tm**님,2022년 9월 5일,-,-,-,맛있어요 감사합니다!
82,an**님,2022년 9월 5일,-,-,-,치킨 맛있고 만족합니다
83,xo**님,2022년 8월 24일,5,5,5,치트킹 옥수수맛이랑 잘어울려요!! 둘이서 먹기 딱 좋은 양이고 바삭함은 별로 안남아있었지만 맛있게 먹었습니다!
84,34**님,2022년 8월 23일,5,5,5,개인적으로 입맛에맞아요
85,cr**님,2022년 8월 21일,5,5,5,역시 맛있습니다 ~~!!
86,ch**님,2022년 8월 21일,5,5,5,고추바사삭 갑자기 땡겨서 주문했는데 배달도 예상시간 보다 빠르고 맛있어요~!
87,lo**님,2022년 8월 20일,5,5,5,굽네치킨 맛있네요 잘먹었어요
88,qk**님,2022년 8월 18일,5,5,5,맛있게 잘 먹었어요
89,tj**님,2022년 8월 16일,5,5,5,"잘먹었습니다.

굿굿"
90,km**님,2022년 8월 15일,5,5,5,"역시 굽네는 고추바사삭입니다~~
냄새도 안나고 맛나게 먹었네요 ㅎㅎ"
91,lk**님,2022년 8월 14일,5,5,5,잘 익혀주셔서 바삭하게 잘 먹었습니다
92,a6**님,2022년 8월 14일,5,5,5,배달만조금빠르면 완벽합니다 맛은 최고의맛
93,wo**님,2022년 8월 14일,5,5,5,"#식후감
폭우와 폭염을 이겨내고 
즐겁게 맞이한 여름휴가.
둘쑥날쑥한 날씨 였지만 
후회없이 하얗게 불태웠다.
휴가 마지막날은 
굽네치킨과 함께.
여름에 입맛이 없을 때 
찍먹커리와 함께.
굽네 찍먹커리가 있으면 
부담없이 즐길 수 있다.
이제 모든 휴가가 끝났지만 
아직 광복절이 남았다.
찍먹커리를 먹고 
광복절에 해방된 마음으로 
한없는 휴식을 취해보자~..."
94,ph**님,2022년 8월 14일,5,5,5,오래만에 주문했는데 너무 맛있게 잘먹었어요
95,je**님,2022년 8월 14일,5,5,5,맛있게 잘먹었습니다
96,tb**님,2022년 8월 13일,5,5,5,맛있게 잘 먹었어요 ~!
97,xe**님,2022년 8월 13일,5,5,5,오븐바사삭 순살 먹기도 편하고 담백하니 맛있습니다
98,jo**님,2022년 8월 13일,5,5,5,맛나요 자주 시켜먹을정도에요
99,ki**님,2022년 8월 13일,5,4,5,"오늘도 즐겨먹는 메뉴, 잘멱었습니다"
100,sc**님,2022년 8월 13일,5,5,5,맛있게 먹었어요.
101,su**님,2022년 8월 12일,5,5,5,맛있는음식 빠른배송에 감사드립니다
102,hs**님,2022년 8월 12일,5,5,5,맛있어요! 하지만 탄부분이 많아서 다 잘라먹었습니다! 순살 크기도 작게 잘라주시는건가요??
103,da**님,2022년 8월 12일,-,-,-,제시간보다 일찍나와서 더운데 안기다리고 좋아요
104,aa**님,2022년 8월 12일,5,5,5,맛있게 잘 먹었습니다!
105,qh**님,2022년 8월 11일,5,5,5,살짝 타서 엄청 바삭한
106,ji**님,2022년 8월 11일,4,4,4,잘먹었습니다~~~~
107,sb**님,2022년 8월 11일,-,-,-,너무 맛있어요~~~~^^
108,mi**님,2022년 8월 11일,5,5,5,역시 고추바사삭 존맛
109,ka**님,2022년 8월 10일,4,4,4,피자는 맛잇었는데 치킨은 그냥그러네요
110,op**님,2022년 8월 9일,-,-,-,모든면에서 만족합니다
111,hs**님,2022년 8월 8일,3,4,5,맛있어서 시켰는데 이번에는 간이 베이지가 않아서 이점이 아쉽네요~~
112,ou**님,2022년 8월 7일,5,5,5,"굽네도 매장마다 퀄리티 차이 많이 나네요. 예전에 시켰던 곳인 고추바사삭 순살 시키면 사이즈도 작고 과하게 구워져서 다 쪼글해진상태로 약간의 탄맛도 났었는데
여기 가산점은 모든 조각은 아니지만 70퍼정도는 살도 통통하고 굽기도 겉바속촉으로 제대로 구워주시네요~ 자주 시킬거같아요!!"
113,gu**님,2022년 8월 7일,5,5,5,깔끔하고 맛있었습니다!!
114,xe**님,2022년 8월 7일,5,5,5,오븐바사삭 순살 먹기편하고 아주 맛있습니다
115,l1**님,2022년 8월 6일,2,5,5,오늘은 간간히 안익은 닭들이 좀 보이네요
116,da**님,2022년 8월 5일,-,-,-,제시간에 픽업해서 따뜻하게 먹었네요
117,qh**님,2022년 8월 3일,4,5,5,맛있게 잘먹었습니다
118,wo**님,2022년 8월 1일,5,5,5,"#식후감
휴가에 폭염도 모자라서 폭우까지 오다니!!!
날씨가 오락가락하고 예보도 맞지가 않아서 
집에서 에어컨 바람을 쐬며 쉬는 중에
치킨이 생각나서 저녁에 치킨을 먹기로 했다.
저번에 먹은 굽네바사삭찍먹커리 맛이 생각나서
바로 굽네로 주문~...
날씨 때문에 어디도 못간 아쉬움을
바삭한 치킨에 향긋한 인도풍 커리를 찍으며
홈캉스의 자유를 만끽해보자.
날씨 때문에 짧은휴가 놀러가지도 못했지만
열흘 뒤에 2차 하계휴가가 남았다.
다음 휴가엔 뭘해야할지 
치킨을 먹으면서 생각해봐야지.
그때 폭염이나 폭우만 안온다면~..."
119,35**님,2022년 7월 27일,5,5,5,항상 맛있게 먹었어요
120,hu**님,2022년 7월 24일,5,5,5,오래만에 맛있게 먹었습니다~
121,vi**님,2022년 7월 19일,5,5,5,항상 맛있고 빠르고 좋습니다^^
122,ha**님,2022년 7월 16일,5,5,5,맛있어요 ~ 배송도 빨리 왔네용
123,cl**님,2022년 7월 15일,5,5,5,담백하니 맛있어요~후라이드 좋아하시는분 추천합니다
124,25**님,2022년 7월 14일,5,5,5,배달도 잘오구 맛있게 먹었어요
125,ji**님,2022년 7월 13일,5,4,5,잘먹었습니가~~~~
126,po**님,2022년 7월 13일,5,5,5,순살바사삭 맛나게 잘 먹었습니다
127,sj**님,2022년 7월 13일,5,5,5,맛있게 잘 먹었습니당
128,ba**님,2022년 7월 12일,5,5,5,배달도 빨리 왔고 맛있어요~
129,ch**님,2022년 7월 11일,5,5,5,아들이 맛있게 잘먹네요~많이 맵지 않고 좋아요
130,sj**님,2022년 7월 11일,5,5,5,맛있어요! 잘먹었습니다~~
131,el**님,2022년 7월 11일,5,5,5,맛있게 잘먹었습니다
132,pa**님,2022년 7월 10일,5,5,5,잘 받았습니다 맛있어요
133,25**님,2022년 7월 10일,5,5,5,오우 굽네 피자도 맛있군요!!
134,ow**님,2022년 7월 10일,-,-,-,"원래 이집 닭 잘하는데.. 오늘은 닭이 퍽퍽했음 ㅜㅜ
겉바속촉이어야하는데 겉바속퍽이었음 ㅠㅠ"
135,po**님,2022년 7월 10일,-,-,-,이름도 쎄고 냄새도 쎈데 맛은 안 쎄서 맛있게 먹은 고추바사삭 #식후감
136,fl**님,2022년 7월 9일,-,-,-,이벤트할때 저렴하게 잘 샀어요
137,ky**님,2022년 7월 9일,-,-,-,양이많아서 남겼어요~ 식어도 맛있어요~ 굽네가 최고
138,wl**님,2022년 7월 9일,-,-,-,맛있게 잘먹었어요.
139,fa**님,2022년 7월 9일,4,4,5,"굽네치킨 고추바사삭 맛있어요
근데 중간에 몇개가 덜 구워져셔 
흐물흐물 거리네요ㅠㅠ 
그점이 아쉬워서 별 하나 뺍니다"
140,wo**님,2022년 7월 8일,-,-,-,맛있게 잘 먹었습니다 감사해요
141,ch**님,2022년 7월 8일,5,5,5,너무맛있게 잘먹었습니다 ㅎㅎ
142,sa**님,2022년 7월 8일,-,-,-,잘 먹겠습니다
143,lj**님,2022년 7월 8일,-,-,-,맛있게 잘먹겠습니다!!
144,sk**님,2022년 7월 8일,-,-,-,항상 맛있게 잘먹고있습니다
145,it**님,2022년 7월 8일,-,-,-,갈비천왕 아이들도 먹기 좋고 맛있어요!
146,su**님,2022년 7월 8일,-,-,-,맛있게 잘먹었습니다
147,ls**님,2022년 7월 8일,-,-,-,먹다가 급하게 찍었네요 무난하게 잘 먹었어요 소스 찍어 먹으니 괜찮네요
148,kk**님,2022년 7월 7일,-,-,-,굽네치킨항상맛있어요굳
149,we**님,2022년 7월 7일,-,-,-,바삭하고 부드럽고 맛있어요
150,sh**님,2022년 7월 7일,5,5,5,고바순은 뭐 진리조
151,nu**님,2022년 7월 7일,-,-,-,불금치킨 맵고 맛나요근데 오매소스가 안들어있어서 ㅜㅜ
152,hs**님,2022년 7월 7일,-,-,-,포장도 좋고 친절하고 추천합니다. 역시 굽네 맛 좋아요
153,nu**님,2022년 7월 7일,-,-,-,맛있게 먹었습니다 잘억었습니다
154,go**님,2022년 7월 7일,5,5,5,"와… 오랜만에 역대급 고추바사삭을 먹었네요 ㅎㄷㄷ
겉바속촉 제대로 구현… 매장에서 잘 만드시네요👍👍
가산점 기억하겠습니다"
155,ky**님,2022년 7월 7일,5,5,5,잘먹었습니다 맛있게 다먹었어요 ㅎ
156,24**님,2022년 7월 7일,-,-,-,맛있어요111111
157,gy**님,2022년 7월 6일,3,3,5,적당한간에 맛있습니다.
158,da**님,2022년 7월 6일,-,-,-,늘 맛있게먹고있어요
159,si**님,2022년 7월 5일,-,-,-,"오븐바사삭 처음 먹어봤는데 완전 맛있네요
고추바사삭은 한번 먹고 나면 한동안 안 땡기는 맛인데 이건 질리지 않을 맛이네요

#식후감"
160,sq**님,2022년 7월 5일,5,5,5,맛있게 잘먹었습니다~
161,rl**님,2022년 7월 4일,2,4,5,이메뉴 엄청짜네요..소스 필요없어요 안찍고 그냥먹었는데도 짜서 혓바닥 엄청아림ㅠ
162,wo**님,2022년 7월 2일,-,-,-,"#식후감
소개팅이 허무하게 끝나버렸다. 
혹시나 하는 기대감이 역시나 하는 실망감에 의욕을 잃었다. 
특히 때 아닌 폭염인 오늘은 더더욱... 
허무한 감정을 다른곳으로 돌려야 할거 같다.
그 순간 한달 전에 먹었던 커리맛의 풍미인 찍먹커리가 생각났다. 
시켜버렸다. 쿠폰도 이용해 마음은 더 가벼웠다.
이제 바사삭치킨을 커리소스에 퐁당 찍는다. 
그래. 이 맛이야. 치킨마그니 맛에 허무한 감정이 감쪽같이 사라졌다.
한마리 였지만 얼마나 허했는지 폭풍처럼 소스와 함께 사라졌다.
그래. 이번만 날이냐. 다음에 더 좋은 인연이 오겠지."
163,xe**님,2022년 7월 2일,5,5,5,고바숨은 최고의 치킨입니다~ 맛있어요
164,34**님,2022년 7월 2일,5,5,5,굿굿굿굿굿굿굿굿 맛있어요
165,al**님,2022년 6월 29일,5,5,5,"겉바속촉한 고추바사삭 순살은 역시 진리입니다
요즘 고바순만 막아둔 집이 많은데 감사합니다"
166,ju**님,2022년 6월 29일,5,5,5,치킨은 항상 고추 바사삭 순살이 진리~
167,gk**님,2022년 6월 29일,5,5,5,굽네치킨은 뭐 말해뭐합니까 ㅋㅋ가산점은 항상 너무 짜지않고 맛있어서 자주 주문해먹어요
168,to**님,2022년 6월 29일,5,5,5,맛있게 잘먹었습니다 ㅎㅎ
169,yu**님,2022년 6월 28일,5,5,5,바사삭먹어보다 첨 바꿨는데 맛있네요 ㅎㅎ
170,rl**님,2022년 6월 28일,5,5,5,맛있어요.
171,le**님,2022년 6월 27일,-,-,-,고바순 존맛이요!!
172,kp**님,2022년 6월 27일,-,-,-,요기요 4천원 할인이라 앱으로 주문해서 방문포장했는데 전화주문했으면 5천원 할인...
173,gk**님,2022년 6월 26일,4,4,4,맛잇어요 ㅎㅎ홓호호호호
174,xe**님,2022년 6월 25일,5,5,5,감사합니다 맛있게 잘먹었어요 고바순은 최고의 치킨입니다
175,mf**님,2022년 6월 25일,-,-,-,맛있어요 고추바사삭 순살
176,co**님,2022년 6월 25일,3,3,3,주문이 밀려 그런지 시간이 많이 걸렸고 불금이 양념이 질 안뵌듯한... 그래도 맛있게 먹겠습니다.
177,tr**님,2022년 6월 25일,-,-,-,담백하고 맛있어요
178,sw**님,2022년 6월 24일,5,5,5,생각보다 맛있었어요! 잘 먹고가영~~
179,da**님,2022년 6월 24일,-,-,-,일찍나와서 기다리지않구 좋아요
180,Rh**님,2022년 6월 24일,5,5,5,"굽네는 고추바사삭이라고 지인에게 추천받아서 시켜봤어요.
맛있지만 양이 많아 나중에 혼자 말고.. 직원들과 같이 먹을 사람 모집후 주문해야겠어요. 감사합니다."
181,yu**님,2022년 6월 23일,5,5,5,맛있게 잘 먹었습니다~
182,cg**님,2022년 6월 21일,5,5,5,고추바사삭 너무 맛있어요!! 어느새 순삭하느라 가득한 치킨사진을 못 찍었네요 맛집으로 추천합니당!
183,ai**님,2022년 6월 21일,5,5,5,고추바사삭~~~👍👍👍👍👍👍
184,sp**님,2022년 6월 20일,-,-,-,맛있어요. 다음에 또 시켜 먹을게요
185,pi**님,2022년 6월 19일,5,5,5,맛은  굽네니까  머  따로  인증할건  없고  배달  아저씨  정말  친절하고  꼼꼼해서  인정합니다~~!!잘  먹었습니다~~!!
186,te**님,2022년 6월 17일,-,-,-,종종 이용하는곳이에요 친절하고 맛있어요~
187,mg**님,2022년 6월 15일,4,4,5,번개처럼 주문한지 얼마안되어 배달
188,lk**님,2022년 6월 15일,-,-,-,소스가 많아야 먹기 좋습니다 #식후감
189,po**님,2022년 6월 14일,-,-,-,아주 오래간만에 먹어본건데 냄새는 쎄지만 맛은 너무 자극적이거나 짜지 않아서 좋네요. 맛있게 잘 먹었어요.
190,25**님,2022년 6월 14일,5,5,5,늘맛있는고츄바사삭~~
191,he**님,2022년 6월 13일,-,-,-,바로 먹지 못하고 다 식은 후에 먹었는데 그래도 맛있었어요. 양도 넉넉해요.
192,25**님,2022년 6월 13일,5,5,5,너무맛있게 먹었었답니다~~~
193,mu**님,2022년 6월 13일,5,5,5,오븐바사삭 치킨 최애 메뉴됐습니다
194,lk**님,2022년 6월 13일,-,-,-,맛있긴 한데 다른 메뉴가 더 맛있을 거 같음 #식후감
195,ga**님,2022년 6월 12일,5,5,5,기사님 넘 친절하시고 맛도 넘 맛있고 굽네는 언제먹어도 사랑해요
196,qm**님,2022년 6월 12일,-,-,-,맛있어요~~ 양은 적지만..
197,35**님,2022년 6월 12일,5,5,5,항상시키는데 맛있어요
198,s2**님,2022년 6월 12일,5,5,5,맛있게 잘먹었어요ㅎㅎ
199,ha**님,2022년 6월 12일,5,5,5,맛있어요 촉촉해서 퍽퍽하지 않음
200,sj**님,2022년 6월 12일,5,5,5,마싯써 역시고츄바사삭순살!!!!
201,dp**님,2022년 6월 11일,5,5,5,굽네는 고추바사삭이진리
202,it**님,2022년 6월 11일,-,-,-,"아이들도 좋아하는 갈비천왕입니다!
다 먹고 밥까지 비벼먹었어요^^"
203,xe**님,2022년 6월 10일,-,-,-,만족합니다 감사합니다 만족합니다
204,yo**님,2022년 6월 10일,5,5,5,여기가 제일 잘해주시는거 같아요!!! 맛있게 잘 먹었습니다^^
205,ja**님,2022년 6월 10일,5,5,5,맛있게 잘먹었습니다
206,ca**님,2022년 6월 10일,-,-,-,맛도좋고  시간약속도 정확했습니다.
207,fl**님,2022년 6월 10일,-,-,-,쿠폰 사용해서 저렴하게 잘 구매 했습니다
208,an**님,2022년 6월 10일,5,5,5,맛있게 잘 먹었습니다
209,ha**님,2022년 6월 10일,5,5,5,맛있어요! 배달도 빠르구 좋아요
210,ow**님,2022년 6월 10일,-,-,-,이집 인정.. 부드러워 촉척해 너무 좋앙
211,ac**님,2022년 6월 10일,5,4,5,"쿠폰이 있어 치킨대신 피자를 선택해 먹었어요
피자크기는 크지안은데 두꺼워서 양이 작지는 안네요 그치만 크지안다는거
피자전문점부럽지안게 맛있어요
따끈해서 더맛있게 먹었어요
또생각나는맛 잘먹었습니다"
212,rk**님,2022년 6월 10일,5,5,5,굽네 순살은 첨인데 넘 맛있어요. 닭다리살로 한거같아요. 엄청 부드러워요. 소스도 넘 맛있어요. 자주 먹을듯 ~
213,si**님,2022년 6월 10일,-,-,-,"맛있습니다!
포장 준비도 빨랐구요"
214,xe**님,2022년 6월 10일,5,5,5,오랜만에 먹으니 맛나요~!!
215,tj**님,2022년 6월 9일,-,-,-,맛있게 먹었습니다!!
216,xe**님,2022년 6월 9일,-,-,-,최고의 치킨 고추 바사삭~ 너무 맛있어요
217,01**님,2022년 6월 9일,5,5,5,"행사기간에도 순살메뉴를 열어주셔서 매우 기쁜 마음으로 주문을 했습니다. 식단조절을 하다가 정말 오랜만의 치킨이었는데, 주문이 몰리고 많으셨던 건지 밑젖음이 심해서 바삭함보다는 눅눅함이 커서 아쉬웠어요. 그래도 덕분에 쿠폰 잘 썼습니다. 감사해요."
218,sd**님,2022년 6월 9일,5,5,5,"고추바사삭, 바삭하게 잘 구워져서 왔어요.
너무 맛있네요^^배달도 금방 와 따뜻하게 먹을수 있었어요. 콜라도 큰거 주셔서 감사합니다^^"
219,sk**님,2022년 6월 9일,-,-,-,친절하고 양도 많고 맛있어요 바삭하고 간도 적당합니다
220,sk**님,2022년 6월 9일,-,-,-,양 많이주고 친절합니다  같이온 소스도 맛있어요
221,jh**님,2022년 6월 8일,5,5,5,오랜만에 시켜먹으니 맛있네요 !
222,we**님,2022년 6월 7일,-,-,-,바삭하고 맛있어요. 강추합니다
223,km**님,2022년 6월 7일,5,5,5,배달 빠르고 맛있어요!
224,   손님,2022년 6월 7일,5,5,5,굽네는 역시 고추바사삭인 것 같아요 맛있었습니다
225,zh**님,2022년 6월 7일,5,5,5,양도많고 맛있었어요 처음먹었는데 생각보다 맵지않아서 좋음
226,pe**님,2022년 6월 7일,-,-,-,맛있게 잘먹었습니당 :)
227,yy**님,2022년 6월 7일,5,5,5,감사합니다 맛있어요 감사합니다
228,ch**님,2022년 6월 7일,5,5,5,항상 맛있게 잘먹었습니다 ㅎㅎ
229,ka**님,2022년 6월 7일,5,5,5,맛있게 잘 먹었습니다
230,gy**님,2022년 6월 6일,4,5,5,너무 맛있어요 ! 근데 쪼오매 짜서 아쉬워용 ㅎㅎ 하지만 살도 야들야들 맛이있어서 다음에도 시켜먹을꺼에요 !
231,tr**님,2022년 6월 6일,-,-,-,"방문포장으로 주문했었는데 알맞게 준비되어서 좋았어요~ 양도 많도 맛있었어요!! 맛있게 먹다보니
어느새... 순삭! 케이준 감자튀김도 맛있어요!!"
232,tr**님,2022년 6월 6일,-,-,-,"방문포장으로 주문했었는데 알맞게 준비되어서 좋았어요~ 양도 많도 맛있었어요!! 맛있게 먹다보니
어느새... 순삭"
233,di**님,2022년 6월 6일,5,5,5,"배달속도 음청 빨라요
정말 맛나게 잘 먹었습니다 
썹스로 주신 감튀도 한가득 주셔서
이따 간식으로 뎌워 먹어야 겠어요
감사합니다"
234,xe**님,2022년 6월 6일,-,-,-,굽네 고추 바사삭 순살은 최고의 치킨입니다
235,ks**님,2022년 6월 6일,-,-,-,맛있게 잘 먹었습니다!
236,yu**님,2022년 6월 6일,5,5,5,맛있게 잘먹었어요
237,yo**님,2022년 6월 6일,5,5,5,넘 맛있게 먹었습니다 ㅎㅎ 고추바사삭 짱맛
238,ll**님,2022년 6월 6일,5,5,5,"불금치킨 처음 시켜봤는데 맛있어요!
다만 치킨이 식어서 와서 아쉽긴합니다 ㅠㅠ
그래도 순살 퍽퍽하지도 않고 양념도 적당히 매워서 좋은 것 같아요 다음에 또 시켜먹을게요~"
239,hu**님,2022년 6월 5일,5,5,5,여전히 맛있어요~~
240,hw**님,2022년 6월 5일,5,5,5,믿고 먹는 치킨입니다.
241,hy**님,2022년 6월 4일,4,5,5,잘먹고있습니다 번창하세요
242,dl**님,2022년 6월 2일,5,5,5,가산점 맛있어용 ~!!! 다음에 재주문할게용 !!!
243,yu**님,2022년 6월 2일,-,-,-,먹을때마다 맛있네요 ㅎㅎㅎ
244,in**님,2022년 6월 1일,5,5,5,"고추바사삭이 생각나서 시켰어요 너무 맛있어요 
배달도 빨리오고"
245,de**님,2022년 6월 1일,-,-,-,"고기도 부들부들
튀김도 깨끗
맛있게 잘 먹었습니다."
246,rl**님,2022년 5월 31일,5,5,5,맛있어요.
247,rg**님,2022년 5월 31일,5,5,5,맛잇어요 ㅎㅎㅎ ㄱㅎ
248,ru**님,2022년 5월 30일,5,5,5,굽네는 처음 시켜먹는데 너무 맛있었어요!! 다음에도 시킬게용
249,01**님,2022년 5월 30일,5,5,5,맜있어욬ㅋㅋㅋㅋㄱ믿고시켜요
