,아이디,날짜,맛평점,양평점,배달평점,리뷰
4210,   손님,2019년 5월 8일,5,5,4,맛있어요 ㅎㅎ 근데 배달이 조~금 걸렸어용 ㅠㅠ
4211,   손님,2019년 5월 6일,5,5,5,호식이두마리치킨은역시 매운간장이 진리네요ㅋㅋㅋ바삭바삭하고 양념도맛있습니다 매운간장순살강추 배달해주시는분도친절하셔서좋아요
4212,77**님,2019년 5월 6일,4,4,5,배달도 친절하시고 맛있게 잘 먹었습니다~~👍
4213,   손님,2019년 5월 6일,5,4,5,오랜만에호식이시켜먹었는데 예전에비해 후라이드 양이 좀 적어진듯한느낌인데 맛있게 잘먹었네요 배달도적당하고 좋아요
4214,   손님,2019년 5월 5일,5,5,5,예상시간보다 빨리 가져다주셔서 감사드립니다! 맛있게 먹겠습니다~!
4215,   손님,2019년 5월 3일,5,5,5,맛있게 잘 먹었습니다~^^
4216,   손님,2019년 5월 2일,5,5,5,항상 잘 먹고 있습니다~^^
4217,   손님,2019년 5월 1일,5,5,5,"매운 간장 너무 맛있어요-!
양념은 기본이랑 매운거랑 
별차이 없어 보여요 
배달 빠르고 양도 많고 
호식이 진짜 쵝오에요!
인생 치킨 집 !"
4218,   손님,2019년 5월 1일,4,3,2,그럭저럭 맛있었네요 ㅎ
4219,ra**님,2019년 5월 1일,4,4,4,머맛은그럭저럭괜찮은데 치킨 안심살 퍽퍽한건 알겠는데 먹다가  몇조각은 퍽퍽한 식감이 아니라 딱딱하던데 뭐죠?
4220,   손님,2019년 5월 1일,5,5,5,"셋이 먹었는데 배부르게 먹었습니다
맛있구요!
또 주문할게요~.~"
4221,dc**님,2019년 4월 30일,4,4,3,좀 늦었지만 갠찬네요
4222,cp**님,2019년 4월 30일,5,5,5,양도 많고 닭도 맛있어요!! 자주 시켜 먹을게요
4223,   손님,2019년 4월 28일,5,5,5,달콤 하고 맛있었음
4224,   손님,2019년 4월 27일,5,5,5,"배달 진짜 빨리 왔어요!! 
맛도 진짜 최고❤❤ 양도 둘이서 먹기 딱이였어요!!
젓가락 하나 오니까 둘이 드시는 분들은 꼭 젓가락 더 달라고 말씀하셔야됩니다! 최고로 맛있어요💜👍👍"
4225,   손님,2019년 4월 26일,5,5,5,오늘도 배터지기 직전 까지 맛있게 잘먹었습니당 쵴옼😉👍
4226,   손님,2019년 4월 26일,4,5,5,양은 참푸짐 하네요!! 배달도 빠르고  맛있었어요~
4227,   손님,2019년 4월 26일,5,5,5,양념 많이 주셔서 감사합니다. 늦게 배달에 죄송하시다고 배달분이 가시고 콜라 큰걸 주시고 가셨는데 제가 콜라 큰거 시킨줄알고 계산표를 보니 아니더라구요 사장님 서비스 감사합니다! 너무 맛있어서 다 먹고 아차 사진못찍었다 생각에...박스만이라도 찍었네요 최고입니다 맛 가격 배달
4228,   손님,2019년 4월 24일,5,5,5,"짱뽕치킨은첨먹어보는데제스타일입니다^^
양도많고~
사장님너무친절하세용😁
잘먹겠습니다~^"
4229,   손님,2019년 4월 24일,3,5,4,확실히 비린내가 좀 납니다... 비위가 약한편이라 예민하긴합니다
4230,   손님,2019년 4월 24일,5,5,5,친절하셨음 ㅠ 감사해욭
4231,   손님,2019년 4월 23일,3,3,3,맛잇어어요. ~ㅎㅎ
4232,su**님,2019년 4월 23일,5,5,5,양 두마리인줄... 맛있구 배달도 빨라요!!
4233,   손님,2019년 4월 23일,4,4,4,맛있게 잘먹었습니다 배달오신분이 친절하셔서 좋아요
4234,   손님,2019년 4월 23일,5,5,5,"가장 치킨 진짜 쨍 존 맛있어요

아 근데 사진이없네..."
4235,ji**님,2019년 4월 22일,4,4,4,굿굿굿굿구수굿구슈슈ㅠ슛슈ㅠ슈
4236,   손님,2019년 4월 22일,5,5,5,"닭이 크키가 더 커진느낌이네요..
맛도좋고 가격대비 만족합니다.
언제까지 지금 닭 크기로 판매할지 모르지만
계속 유지 하시면 재주문이 점점 많아질껍니다.
외식업은 재주문율이 즉단골고객이 중요하니까요."
4237,ga**님,2019년 4월 22일,4,4,5,"딱히 흠 잡을데 없는
무난한..."
4238,za**님,2019년 4월 22일,5,5,5,보통이런거 잘안쓰는데 맛있습니다
4239,wj**님,2019년 4월 21일,5,5,5,너무맛있잖아여ㅠㅠ 갓두리치킨
4240,wi**님,2019년 4월 21일,5,5,5,맛있어요~~~~~~
4241,   손님,2019년 4월 21일,4,4,4,저렴하고 맛있어요~ 가성비 최고!!!
4242,mi**님,2019년 4월 21일,5,5,5,"""말한마디가 천냥빚을 갚는다""
1.순살 주문했는데 지점에서 연락와서 순살 떨어졌다고 연락옴 그래서 뼈로 교환 주문

2.예상시간보다 30분 가량 늦어짐, 기분이 살짝 안좋아짐

3.드디어 배달옴~배달직원이 너무 예의바르게 사과하고 말하셔서 기분 나쁜거 싹 사라지고
감동 먹음~ 살면서 가장 기분이 좋았던 배달 직원분 같았음

4.덕분에 맛나게 먹음~ 보통 귀찮아서 리뷰 안쓰는데 배달직원분이 너무 인상깊어서 리뷰씀

결론-친절한 배달직원이 배달해서 맛나게 먹고
만족함ㅎ"
4243,   손님,2019년 4월 21일,5,5,5,튀김옷이 얇고 고기가 부드러웠어요 굿굿 하지만 양념을 더 주실수있으면 다음에 부탁해보고싶네요ㅠ 양념이 맛있어요
4244,98**님,2019년 4월 20일,4,3,2,派送时间真的是史上最慢的一个，，，
4245,me**님,2019년 4월 19일,5,5,5,아주아주 맛나요......
4246,hi**님,2019년 4월 19일,5,5,5,순살이 엄청 부드럽고 맛있네요~
4247,   손님,2019년 4월 19일,5,5,4,"배달해주시는분 고생많으시고 너무 친절하세요^.^ 
맛있게 잘 먹을게요~"
4248,   손님,2019년 4월 19일,1,2,1,"행사중인것은 알지만 그래도
치킨은 다 식어서 배달되고
9시에 배달완료라고 뜨는데 배달은 9시 30에 오고

힘들거 같으면 양해를 구하던지 해야지..."
4249,   손님,2019년 4월 19일,4,5,5,한마리 시켰는데 맛이 괜찮습니다
4250,   손님,2019년 4월 19일,4,5,3,할인받아서 맛있게 먹었어요! 바삭하고 간장양념도 다 잘 배어있었구요! 조금만 간이 덜 짭짤해도 좋을 것 같아요 ㅎ
4251,   손님,2019년 4월 19일,5,5,5,후라이드가 맵지않아 아이들이 잘 먹네요. :)
4252,tj**님,2019년 4월 19일,4,5,5,살짝 좀 기름진데 양이 엄청많아요
4253,gh**님,2019년 4월 18일,5,5,5,"튀김옷은 얇고 바삭했고 고기도 엄청 부드러웠어요!
업그레이드한 콜라가 작은게 왔지만 다시 가져다주셔서 넘나 감사해요! 리뷰쓰는데 또 먹고싶네요...
더욱더 번창하세요 :D"
4254,ls**님,2019년 4월 18일,4,5,5,"요기요 이벤트때 시켰는데 빨리왔네요
매운양념소스가 좀 적었고 매운맛이 약해서 아쉬웠습니다
그외에는 만족합니다"
4255,   손님,2019년 4월 18일,5,5,5,잘먹었습니다ㅎㅎ 튀김옷이 얇고 바삭해서 너무 맛있어요!!
4256,ye**님,2019년 4월 18일,5,5,5,맛있어요!!! 생각보다 배달도 빨랏고 후라이드도 맛잇고 스윗츠갈릭도 처음먹었는데 맛있고 엄마도 맛있다 그러고 잘 시킨거 같아요 다음에 또 시킬게요!!!
4257,wj**님,2019년 4월 17일,5,5,5,진짜 너무 좋아요 호식이 리뷰이벤트로 콜라도주고 앙배불띠~
4258,   손님,2019년 4월 17일,5,5,5,"오늘따라 유난히 더 바삭바삭해서 맛 좋네요
예전부터 자주 배달시켜 먹었었는데 오늘은 더 맛있었습니다"
4259,   손님,2019년 4월 17일,3,5,5,배달하시는 분 착해요~ 평소 시켜먹는 프렌차이즈들보다는 제 스타일이 아니네요~ 그래도 잘 먹었ㅅ습니다
4260,   손님,2019년 4월 17일,5,5,5,저번에 추천 해주신 간장치킨 넘 맛있어요~~
4261,   손님,2019년 4월 16일,5,5,5,양도 많고 튀김옷이 얇아서 정말 맛있어요!!!!
4262,ko**님,2019년 4월 16일,5,5,5,저 호식이 태어나서 처음 먹어봤거든요 수입산인줄 알고 안먹었어요 근데 국내산이더라고요 튀김정도도 바삭하고 간장소스도 적당하니 맛있었어요 일단 다른 치킨집에 비해 저렴해서 좋았어요 앞으로 저같은 가난한 자취생들 호식이치킨 시켜 드세요!!ㅋㅋㅋㅋ
4263,   손님,2019년 4월 16일,5,5,5,"스위츠갈릭이 맛있다고 들어서 요기요 할인도 하는 겸 해서 시켜봤어요! 원래 후라이드보단 양념이나 간장을 더 선호하는 편이고, 너무 달달한 건 안좋아해요... tmi지만...ㅋㅋㅋ 요 며칠간 얼떨결에 치킨 자주 먹고있는데 호식이는 꽤 만족스럽습니다! 배달도 빠르고, 매우 친절하셔요ㅠㅠ 맛있게 드시라고 말씀해주셔서 감사해요~!~! 정말 맛있게 먹었답니다^^* 양도 많아서 반 이상이나 남았네요ㅋㅋ 소분해서 냉동실에 얼려놓으려구요ㅎㅎ 혹시 간장 좋아하시는 분들 있으면 스위추 갈릭 한 번 먹어보세요~ 추천입니다! 서비스 콜라도 잘 마셨어용!"
4264,da**님,2019년 4월 16일,5,5,5,맛있게 잘먹었습니다!!
4265,   손님,2019년 4월 15일,4,5,5,기대했던 것보다 맛있네요
4266,   손님,2019년 4월 15일,5,5,5,간장 치킨은 호식이가 짱인듯~!!
4267,   손님,2019년 4월 15일,5,5,5,너무너무맛있어요 배달하시는분도친절해요
4268,   손님,2019년 4월 15일,5,5,5,맛있어요~!!!!!!
4269,kk**님,2019년 4월 15일,5,5,5,"언제나 주문하는 맛있는 매운간장
호식이는시킬때마다 매운간장만 시키게되네요~"
4270,by**님,2019년 4월 14일,5,5,5,"순살치킨이라 맛있어요. 맛은 부드럽고 양이 많아요.
10점 만점 중에 10점을 드립니다."
4271,   손님,2019년 4월 14일,5,5,5,"금방배달 받구 한조각뜯구 바로 리뷰 올려요 맛,비주얼 쵝오구요~^^
근래 요기요에서 음식 받은것중에 사장님 같으신데  최고로친절하게 음식주시고 친절하세요 단골하겠습니다 정말..."
4272,gh**님,2019년 4월 14일,5,5,5,맛잇습니당 배달도 빨리왔어용
4273,fg**님,2019년 4월 13일,5,5,5,어렸을때 먹던 그 맛과 양 그대로네요~ 너무 맛있습니다ㅎㅎ
4274,   손님,2019년 4월 13일,5,5,5,"사장님 너무 친절하시고 배달도 빨라서 좋았습니다👍
맛은 두말할 것 없이 호식이쥬😋
항상 맛있는 치킨 빠른 배달 감사합니다!!"
4275,in**님,2019년 4월 11일,5,5,5,빠르고 따뜻하게 배달해주셔서 맛있게 먹어요 양도 많고 맛도 아주 좋은~
4276,ji**님,2019년 4월 11일,5,5,5,처음시킵니다 뜨겁게오고 배달도 빨라요 배달하신분께서 친절합니다 너무 맛잇어요
4277,   손님,2019년 4월 10일,5,5,5,호식이는 늘 한결같다요!!!
4278,yj**님,2019년 4월 10일,5,5,5,"닭이 신선하고, 후라이드치킨은 겉은 바삭하고 속은 촉촉하네요. 양념치킨은 양념이 너무 맛깔스럽네요.
배달하신 분도 친절 하셨어요~~^^.
다음에도 꼭 시켜먹을게요."
4279,   손님,2019년 4월 9일,5,5,5,"늘 시켜먹는 호식이 두마리치킨 입니당!!~~~
이벤트로 무를 하나 더 주는게 느무느무 좋았어요~
치킨은 두마린데 무는 한개라서 항상 부족했었거든요~
오늘도 맛있게 잘 먹었습니다^^"
4280,   손님,2019년 4월 9일,5,5,5,너무 맛있게 잘 먹었습니다~
4281,jj**님,2019년 4월 8일,5,5,5,너무 맛있어서 자꾸 주문해요.^^
4282,ph**님,2019년 4월 7일,5,5,5,와 엄청 마싯어요 ㅠㅠㅠ 진짜 대박이에여 ㅠㅠ 배달하시는분도 친절하시고 ㅠㅠ
4283,   손님,2019년 4월 7일,5,4,4,어제새벽에 시켜서 맛있게 먹었습니다 배달분도 친절하시고 자주시켜먹을게요!
4284,   손님,2019년 4월 7일,5,5,5,진짜 마싯고 배달도 생각보다 빨리와서 놀랏어요..마싯어요!! 최고!!
