,아이디,날짜,맛평점,양평점,배달평점,리뷰
398,ur**님,2022년 6월 17일,5,5,5,맛있어서 또주문 했어요~
399,so**님,2022년 6월 16일,5,5,5,양도 많고  맛있어요
400,ur**님,2022년 6월 16일,5,5,5,늘 맛있게 잘 먹고 있어요~ 아이가 조금더 큰거 시키지 작은거 시켰다고 뭐라고 하네요~
401,gu**님,2022년 6월 16일,2,5,5,맛있고 배달이 빠른데 .  매운맛이 시킬때마다 달라요! 이번에는 너무너무너무너무 매워요!!!! 저번에는 맛있게 매웟는데!!!!!!
402,cj**님,2022년 6월 16일,5,5,5,이번에도 잘먹었습니다
403,ca**님,2022년 6월 15일,5,5,5,처음 주문해봤는데 맛있네요. 별점 높은건 이유가 있었습니다.
404,je**님,2022년 6월 15일,5,5,5,처음 먹어봤는데 보통맛 적당히맵고 맛있게 먹었습니다. 양도 푸짐하구요.
405,jy**님,2022년 6월 14일,5,5,5,음식 너무 맛있게 먹었습니다
406,77**님,2022년 6월 14일,5,5,5,3단계 시켰는데  다른곳 보다  조금더 매운것 같구요  아이들은  못 먹을거 같아요  저는 너무 맛있게 잘  먹었습니다 ^^   양도 푸짐하고  써비스도 주시공~~너무  쪼아용~~앞으로 단골집으로 등록~~
407,gp**님,2022년 6월 13일,5,5,5,"완전맛있고 서비스좋고 배달기사님도 친절~~
깨끗히 비웠습니다!
또시켜먹을게요"
408,ao**님,2022년 6월 13일,5,5,5,언제 먹어도 맛있네용
409,qa**님,2022년 6월 13일,5,5,5,"와 진짜 맛있어요 치즈 제가 너무너무 좋아하는 치즈에요 일반 모짜렐라랑 다른 치즈인데 대체 무슨치즈인지 모르겠고 음식점 마다 쓰는 치즈가 다르더라구요ㅠㅠ
한입 먹어보고 리뷰 쓰려했는데 같이 먹은 사람이랑 너무 맛있어서 싹싹 다 먹고 나니 뒤늦게 띵- 생각이 들었네요..!

진짜 맛있습니다 고구마도 두툼하니 최고였어요👍🏻"
410,tz**님,2022년 6월 13일,5,5,5,분량도 충분하고 맛도 좋고
411,la**님,2022년 6월 13일,5,5,5,먹다가 찍었네요~ 맛있습니다~~
412,ha**님,2022년 6월 13일,5,5,5,"생각보다 좀 매운데 군더더기없이 깔끔한 맛이었어요-!
잘 먹었습니다 :-)"
413,ya**님,2022년 6월 12일,5,5,5,맛있게 잘 먹었습니다.  감사합니다. ^^
414,me**님,2022년 6월 12일,5,5,5,배달도 빨리왔고 맛도 넘 맛있습니다!!!
415,li**님,2022년 6월 12일,5,5,5,맛있게 잘 먹었어요~
416,9j**님,2022년 6월 12일,5,5,5,맛있게 잘 먹었어요!
417,14**님,2022년 6월 12일,5,5,4,진짜 맛있어요!! 추천!!
418,yo**님,2022년 6월 12일,5,5,5,"일단 시켜보세요. 
양도 많고 일단 비린내가 전혀 안나요.
그리고  정말소비자를 배려해주는듯한 세심함까지 완벽합니다. 진짜 찜닭집 여기가 최고네요."
419,sh**님,2022년 6월 11일,5,5,5,찜닭도 맛있고 서비스 계란찜도 맛있어요
420,sy**님,2022년 6월 11일,5,5,5,자주 시켜먹는데 맛있어요~
421,ah**님,2022년 6월 11일,5,5,5,맛있어요!! 순삭! 서비스로 넣어주신 고구마도 맛있었어요~~
422,my**님,2022년 6월 10일,5,5,5,잘먹어씁니다ㅡㅏㅑㅑ
423,ko**님,2022년 6월 10일,5,5,5,보통맛 시켰는데 제 입맛에는 입술이 살짝 얼얼한게 좀 매웠어요. 그래도 맛있게 잘 먹었습니다!!
424,jj**님,2022년 6월 10일,5,5,5,엄청 맛있어요! 그리고 서비스로 달려오는 음식들이 많은데 다 맛있습니다!! 자주 시켜먹을게요
425,al**님,2022년 6월 10일,5,4,5,"배달도 빠르고 맛도 좋고 다음에도 또 여기서 시킬 것 같아요:) 아 그리고 계란찜 진짜 너무 맛있어요~!! 보들보들 푸딩같아서 조금도 안남기고 다먹었네요ㅋㅋ 
다만 다음번엔 보통맛으로 시키려고요…맵찔이들이 매운맛 도전했다가 지금 우유먹고 난리난리ㅋㅋㅌㅋㅋㅋ"
426,dk**님,2022년 6월 10일,5,5,5,맛도 너무 좋고 사장님도 너무 좋아요
427,de**님,2022년 6월 10일,5,5,5,"양도 많고 서비스 계란찜도 맛있어요 
잘먹었습니다!^^"
428,st**님,2022년 6월 10일,5,5,5,잘먹었습니다 감사합니다
429,s1**님,2022년 6월 9일,5,5,5,찜닭 너무 맛있네요~ 생각보다 양도 많구 맛나게 먹었습니다!
430,ho**님,2022년 6월 9일,5,5,5,"찜닭 생각나면 항상 여기서 시켜요~
잘먹겠습니다"
431,me**님,2022년 6월 9일,4,3,4,"친절한 멘트와 서비스가 좋았어요.
맛있지만 야채부족,보통맛은 거의 맵지 않아요"
432,gh**님,2022년 6월 9일,5,5,5,"인생 첫 찜닭 대성공입니다ㅠ 처음 시켜봤는데 매운 거 좋아하는 저로서는 너무너무 맛있었구요, 닭은 말할 것도 없고 고구마랑 당면에 국물이 잘 배어서 밥을 두그릇은 더 먹었어요ㅋㅋㅋㅋ 배달도 일찍 와주시고 양도 넉넉합니다! 리뷰이벤트로 온 순대는 다음번에 여러 번 추가하고 싶을 정도로 맛있었어요. 맛있다는 얘기를 너무 많이 한듯… 맛있게 먹었습니다! 번창하세요!"
433,hy**님,2022년 6월 9일,5,5,5,배달도 빠르고 푸짐하니 맛있게 먹었습니다
434,go**님,2022년 6월 7일,5,5,5,간만에 시켰는데 역시 맛있네요~
435,te**님,2022년 6월 7일,5,5,5,맛잇다.
436,tt**님,2022년 6월 7일,5,5,5,너무 마싯었어요! 리뷰이벤트로 주신 순대도 개꿀맛
437,mp**님,2022년 6월 5일,5,5,5,양 많고 맛있고 친절.
438,79**님,2022년 6월 5일,5,5,5,맛있어용!!!!!!
439,   손님,2022년 6월 5일,5,5,5,"매콤하니 너무 맛있어요 ~!!
근데 리뷰이벤트로 하시는 순대는 다른거로 바꾸는게 어떨까 싶어요 냄새가 좀 나서 오히려 맛있는 찜닭 맛을 헤치는거같아요"
440,tm**님,2022년 6월 5일,5,5,5,"양도 푸짐하고, 공깃밥 하나도 서비스로 주셔서 든든하고 맛있게 잘 먹었습니다~"
441,mh**님,2022년 6월 5일,5,5,5,저번에 시켰는데 너무 맛있어서 한번 더 시켰는데 너무 괜찮은거 같아요~ 찜닭은 여기서만 시켜먹어야 겠네요
442,sh**님,2022년 6월 4일,5,5,5,"행복한 찜닭 이름답게 행복하게 맛을
음미하며 배채웠네요ㅎ   쿨피스도 보냉팩에
담아 보내시고 꼼꼼하고 성의있게 포스트잇으로
안내멘트도 굿뜨ㅋ  이번엔 간장순한맛으로 주문
했는데 다음번엔 매콤한 빨간 순한맛으로 주문해
봐야겠어용.  연휴에 새로운 맛집 발견한 느낌입니다."
443,pe**님,2022년 6월 2일,5,5,5,맛있어요~잘먹었습니다.
444,co**님,2022년 6월 2일,4,4,5,보통맛도 은근 맛있게 매운 맛입니다 고기가 좀더 부드러웠으면 더 맛있을거 같아요 같이 온 계란찜 맛있습니다
445,in**님,2022년 6월 1일,5,5,5,넘맛있어용 닭고기도 부드럽고 섭스도 많이줫네영
446,dm**님,2022년 5월 31일,5,5,5,양도 넉넉하고 맛도 맛있습니다 자주 시켜 먹을만 해요
447,st**님,2022년 5월 31일,5,5,5,잘먹겠습니다 밥도 서비스로 주셨는데 감사함돠
448,mi**님,2022년 5월 30일,5,5,5,"7맛있게 잘먹었어요
맛은 최고인데 양이 적음ㅜㅜ6"
449,   손님,2022년 5월 30일,4,1,4,"배달 약속된 시간보다 쫌 빨리 왔고
맛도 있어영!
양념도 맛있고 당면도 맛있고 ㅋㅋ
근데 양이....ㅋㅋㅋ 이게 정녕 3~4인 12000원 어치 추가한게 맞나 의아하네용"
450,sw**님,2022년 5월 30일,4,4,5,잘 먹었습니다. 고구마는 좀 퍽퍽하긴한데 닭은 맛있게 먹었어요.
451,so**님,2022년 5월 30일,5,4,5,"맛있게 잘 먹었습니다^^
맛집입당!!!"
452,mo**님,2022년 5월 30일,5,5,5,맛있어요 서비스도 주셔서 감사합니다
453,ko**님,2022년 5월 30일,5,5,5,배달도 시간에 맞고 맛도 맛있었어요. 세심한 배려 감사합니다.
454,rk**님,2022년 5월 29일,5,5,5,맛있어요!! 자주 주문 할 것 같아요.
455,do**님,2022년 5월 29일,5,5,5,맛도 양도 대만족 ㅎㅎ
456,kh**님,2022년 5월 29일,5,5,5,"맛있게 먹었어요~
서비스 감사합니다~"
457,ko**님,2022년 5월 29일,5,5,5,"와....
처음 시켜봤는데 너무 맛있네요
종종 생각날듯해요

잘먹었습니다^^"
458,sh**님,2022년 5월 29일,5,5,5,"맛있어요 배달하시는분도 친절하시고 맛도 맛있고
다음에 찜닭 또 땡기면 시켜먹을게요"
459,wh**님,2022년 5월 29일,5,5,5,맛도 있는데 양도 풍부해요.리뷰보고 시켰는데 넘달지않아 맛있게 먹었어요.서비스도 푸짐하게 주셨네요^^
460,ap**님,2022년 5월 29일,5,5,5,"너무 맛있고 양도 많아요~~
배달도 빨랐습니다ㅎㅎ 앞으로 찜닭은 여기서만 시켜먹는 것으로 🙆‍♀️"
461,hy**님,2022년 5월 28일,5,5,5,맛있었어요!!! 초등학생 아이랑 먹어서 덜맵게해달라거 요청드렸는데 아이가 매워하지않고 잘먹었어요. 어른들이 먹기에도 맛있었어요!:)
462,pj**님,2022년 5월 28일,5,5,5,맛 좋습니다. 양도 괜찮구요
463,ho**님,2022년 5월 28일,5,5,5,"다른 찜닭집보다 덜 달아 좋았고, 맛있어요. 당면조합도 좋았어요. 정성스런 음식과 좋은 마케팅이십니다. 잘먹었어요"
464,db**님,2022년 5월 28일,5,5,5,너어어어어어무 맛있어요 다음에도 다시 시켜먹을거에요
465,st**님,2022년 5월 27일,5,5,5,배달도 빠르고 맛있게 잘 먹었습니다 순한맛이 생각보다 순했던 것 같아요
466,go**님,2022년 5월 27일,5,5,5,맛있어요공깃밥도 하나 서비스로 주시고 넘넘 맛있게 잘먹었습니다!
467,bo**님,2022년 5월 27일,5,4,5,"맛있게 잘 먹었어요~! 오이냉국에 넘 부드러운 계란찜까지 !!!!쌈무도 센스.
소스가 좀 더 있으면 좋을 것 같아요.
당근은 아주 얇게 슬라이스로 아주 조금 있는데.. 찜닭 먹을 때 다 못먹고 버리는 채소가 많아서 차라리 나은것 같기도 해요."
468,so**님,2022년 5월 27일,5,5,5,언제 시켜도 너무 맛있어요! 양도 정말많고 치즈도 엄청 많네요:) 다음에도 재주문하겠습니당!
469,gu**님,2022년 5월 26일,5,5,5,맛있게 잘 먹었습니다.
470,ji**님,2022년 5월 26일,5,5,5,너무 맛있게 잘 먹었습니다! 또 주문할게요
471,li**님,2022년 5월 26일,5,4,5,"다른 배달앱으로든 다른 지점으로든 행찜을 자주 먹어왔던 터라 믿고 주문했는데, 이번에도 역시 맛있게 잘먹었습니다."
472,sw**님,2022년 5월 24일,5,5,5,항상 맛있게 먹고있습니다 감사합니다
473,om**님,2022년 5월 24일,5,5,5,"맛있게 먹었습니다
밥이랑 먹기 좋아요"
474,tp**님,2022년 5월 24일,5,5,5,항상 맛있게 먹습니다. 감사합니다.
475,dp**님,2022년 5월 24일,5,4,5,맛있어요 잘먹었습니다
476,mo**님,2022년 5월 23일,5,5,5,정말 최고의 맛집입니다.
477,wn**님,2022년 5월 22일,5,5,5,처음 시켰는데 아주 맛있었어요. 오자마자 먹느라 사진을 깜빡했어요.
478,pc**님,2022년 5월 22일,5,5,5,"양념이 진짜 맛있어요!!!!
간장양념완벽☆
아쉬운 부분이 있다면 닭고기자체가
맛이없더라구요... 닭고기빼고는 
양념이 워낙 훌륭하여 맛있었어요 
특히 양념이 잘 스며든 당면이 최고😋"
479,ld**님,2022년 5월 21일,5,5,5,"일단 배달 엄청빠름 덕분에 따듯한 음식 먹음
찜닭은 살짝 매콤하니 맛있고 사리들도 맛있음
찜닭 생각나면 여기서 시킬듯"
480,mh**님,2022년 5월 21일,5,5,5,양도많고 생각보다 되게 맛있네요ㅎㅎ 앞으로 찜닭 먹을때 여기서 먹어야겠네요
481,wo**님,2022년 5월 21일,5,5,4,찜닭 잘 시켜먹는 편은 아닌데 정말 맛있었어용~~!! 서비스도 잘 챙겨주시구ㅜㅠ 양도 넉넉했어용 찜닭 시켜먹을 일 있으면 앞으로 여기서 시킬 것 같아용 추천합니당ㅎㅎ
482,ye**님,2022년 5월 21일,5,5,5,맛있게 먹었어요 굿굿
483,ab**님,2022년 5월 20일,5,5,5,찜닭은 여기서만 먹어요 맛있어요
484,tl**님,2022년 5월 19일,5,5,5,"매운맛 너무 맛있어요!
술을 부르는 맛이었습니다!
사리도 맛없는거 하나없고 닭도 잡내없이 부드러워여"
