,아이디,날짜,맛평점,양평점,배달평점,리뷰
389,ha**님,2021년 4월 10일,5,5,5,매우 만족합니다.
390,mi**님,2021년 4월 8일,5,5,5,"혼자먹기엔
딱 맞습니다
대만족ㅎ"
391,jd**님,2021년 4월 6일,5,5,5,맛있읍니다건강하시고번창하세요
392,mo**님,2021년 4월 5일,4,4,4,맛있게 잘 먹었습니다
393,yy**님,2021년 4월 4일,4,5,5,"후라이드 진짜 맛있었어요!!!
근데 양념치킨이 밀가루 맛이 좀 많이나서 아쉬웠어요"
394,yo**님,2021년 4월 3일,5,2,4,양이 너무적어진거같습니다ㅜㅠ 먹다보니 다른집에비해 양이 마니부족해보이내요
395,gj**님,2021년 4월 2일,5,5,5,튀김옷이 항상 기가막형...
396,ji**님,2021년 3월 31일,5,5,5,"타지점에서 시키다가 오늘 첨으로 독산점 이용했어요. 
맛도 좋고 배달 빠르고 
좋아요:)"
397,ne**님,2021년 3월 31일,5,5,5,가격 정도의 맛이에요... 기대하면 곤란
398,je**님,2021년 3월 31일,5,5,5,맛있게 잘 먹었슙니당ㅎㅎ 다음에 또 시킬게용
399,hd**님,2021년 3월 31일,5,5,5,후참잘은 후라이드 인거같아요 항상 맛있어요!
400,sk**님,2021년 3월 31일,5,4,5,맛있게잘먹었습니다~
401,ak**님,2021년 3월 29일,4,5,5,"평소보다 더 양이 많았던 것 같아요~
다만 이번 치킨은 양이 많은 대신 기름이 살짝 더 많았던 것 같아요 ㅠ
그거 빼고는 맛있었어요~!"
402,dl**님,2021년 3월 27일,5,5,5,후참잘은 혼자먹기 딱이에용
403,sk**님,2021년 3월 26일,5,5,5,"배달오신분도 친절하시고 맛있게 1인1닭 했습니다.
잘먹었습니다."
404,dp**님,2021년 3월 25일,4,4,4,나쁘지않고 괜찮아용ㅎ
405,ko**님,2021년 3월 23일,5,5,5,따듯하고 맛있어요
406,sc**님,2021년 3월 23일,5,5,5,맛있게 먹었어요.
407,xg**님,2021년 3월 22일,5,5,5,배달도 엄청 빨리오고 치킨도 맛있어요:)👍👍👍
408,ak**님,2021년 3월 21일,5,4,5,"늘 맛있게 먹어요!
오늘 사진 먼저 찍는다는걸 너무 맛있어서 먹다가 중간에 사진 생각나서 먹던거 멈추고 찍었어요ㅋㅋㅋ
다른 브랜드는 매운 치킨 시켜도 항상안 매웠는데 후라이드 참 잘하는 집의 디진다 핫 치킨은 제 입맛에 매콤하니 딱 좋아요!
후라이드는 염지가 잘 되어있어서 닭가슴살도 맛있어요!
후라이드도 양념도 둘 다 너무 맛있어요!
사진에는 없지만 항상 오는 멘토스는 사소한 거지만 늘 기분 좋게 만들어주는 것 같아요!"
