,아이디,날짜,맛평점,양평점,배달평점,리뷰
275,jj**님,2022년 4월 5일,5,5,5,양도 많고 너무 맛있어요!! 치킨보다 더 맛있어용
276,aq**님,2022년 4월 5일,5,5,5,"먹다가 급하게찍었어요
아이들과 먹기좋아서 매번 생각나요"
277,ka**님,2022년 4월 5일,5,5,5,"언제나 맛있네요
근데 메뉴 구성이 바뀌어서 당황했어요ㅋㅋㅋ"
278,me**님,2022년 4월 5일,5,5,5,맛있게 잘먹었습니당~~~
279,ds**님,2022년 4월 3일,5,5,5,바삭하고 맛있어요^^
280,cl**님,2022년 4월 2일,5,5,5,종종시켜먹는데 맛있어요
281,hj**님,2022년 4월 2일,5,5,5,"너무 맛있어서 사진도 다 먹고 찍었네요 ㅋㅋㅋㅋㅋ
역시 가마로~~~👍👍"
282,en**님,2022년 4월 2일,4,4,5,"늦은시각 소울푸드에요 
오래도록 영업해주세요"
283,ma**님,2022년 4월 1일,5,5,5,아주 맛있었어요 감사합니다
284,xk**님,2022년 3월 31일,3,2,1,"아 파닭 시켯는데 일반 강정에
나무젓가락 달랫는데 주지도
않고....
다신 안시킬겁니다"
285,0s**님,2022년 3월 31일,5,5,5,오늘도 맛있게 잘먹고 있어요~~
286,cu**님,2022년 3월 31일,5,4,5,맛나게 잘 먹었습니다. 용기가 바뀐건지 예전보다 양이 좀 적어보이네용..
287,ta**님,2022년 3월 30일,5,5,5,항상 맛있습니다 ㅎㅎ
288,sa**님,2022년 3월 30일,5,5,5,항상 맛있게 잘 먹고 있습니다😁
289,c_**님,2022년 3월 30일,4,4,5,맛있고 좋았으나 좀 식어서 와서 아쉬웠습니다
290,ba**님,2022년 3월 30일,5,5,5,아이가 좋아해 즐겨먹고 있습니다
291,fu**님,2022년 3월 30일,5,5,5,"가마로도 세일햇음 좋겟어요ㅜ.ㅠㅠ
이 맛있는걸 세일못해주니 아쉽"
292,gu**님,2022년 3월 29일,5,5,5,맛있게 잘먹었습니다 !! 떡도 너무 맛있어요!
293,rl**님,2022년 3월 29일,5,5,5,맛있어요~  떡도 쫄깃쫄깃~
294,gu**님,2022년 3월 29일,4,5,3,양 완전 많아요. 배달은 조금 늦어요.
295,eh**님,2022년 3월 28일,5,5,5,양도 많고 맛있습니다 굿!
296,eh**님,2022년 3월 28일,5,5,5,맛있어요 하루만에 다먹었네요
297,gu**님,2022년 3월 27일,5,5,5,맛있어요~~!!!!
298,42**님,2022년 3월 26일,5,5,5,배달빠르고 맛있어요~!!
299,sw**님,2022년 3월 26일,5,5,5,닭강정은 무조건 가마로!!
300,fu**님,2022년 3월 26일,5,5,5,아주 달달하고 좋슴두
301,fe**님,2022년 3월 26일,5,5,5,배달이 예상시간보다 빨리와서 좋았고 맛있어서 더 좋았어요!!👍👍
302,jh**님,2022년 3월 25일,5,5,5,"가미로는 처음시켜먹어봣는데 너무 맛있어요!
다음에 또 시켜먹을께요 :)"
303,wo**님,2022년 3월 24일,5,5,5,"맛있는데 브랜드에 비해 저렴하고 최고입니다.

다음에 또 주문하겠습니다"
304,by**님,2022년 3월 24일,5,5,5,"맛있어요
번창하세요"
305,ch**님,2022년 3월 23일,5,5,5,전보다 맛있어진거같아요! 만족해요 잘먹었습다
306,sk**님,2022년 3월 23일,5,5,5,항상 맛있습니다 최고
307,gj**님,2022년 3월 22일,5,5,5,오늘도 금방왔네여 감솨
308,dp**님,2022년 3월 21일,5,5,5,완전 맛있고 좋아요 ~ 예상시간보다 빨리 왔어요!
309,sk**님,2022년 3월 21일,5,5,5,맛잇게 잘 먹엇습니다 ㅎㅎ 양도 많아서 나중에 또먹을거에용
310,gj**님,2022년 3월 21일,5,5,5,배달빨리왔네영 잘먹었슴덩~
311,ru**님,2022년 3월 20일,5,5,5,여기가 젤 맛있어요!!!! 최고><
312,go**님,2022년 3월 19일,4,5,5,음식이 빨리오긴했는데 미리튀겨놓은듯하게 식어서왔어요
313,jh**님,2022년 3월 19일,5,1,4,"닭보다 튀김옷이 더 많았네요
맛은있었습니다"
314,u1**님,2022년 3월 19일,5,5,3,"배달이 엄청 오래걸렸지만
닭강정은 맛있네요~"
315,su**님,2022년 3월 18일,5,5,5,맛있게 먹었습니다.
316,ha**님,2022년 3월 18일,5,5,5,간장 처음 먹었는데 맛있네요~
317,ry**님,2022년 3월 17일,5,5,3,양많고 맛있는데 늦은시간이라 안전배달 문앞에두고 문자부탁드렸는데 초인종 누르셔서 자던 가족이 깨버렸어요ㅠㅠ다음에는 요청사항 확인 부탁드려요…!
318,ma**님,2022년 3월 17일,5,5,5,정말 맛있었어요 또 시킬게요!!
319,ms**님,2022년 3월 17일,5,5,5,어머니랑같이 먹었는데 달콤짭짤한 양념이랑 닭강정이 잘어울렸습니다 잘먹었습니다
320,99**님,2022년 3월 16일,5,5,3,존맛탱이에요. 배달은 좀 늦었어요ㅜ
321,wl**님,2022년 3월 15일,5,5,5,맛있게잘먹었어용 굳뜨👍👍👍
322,de**님,2022년 3월 15일,5,5,5,늘 말씀드리지만.. 진짜 맛있어요ㅜ
323,0s**님,2022년 3월 15일,5,5,5,단골집~~오늘도 아이랑 맛있게 먹고있어요 빠른배달 감사합니다~~~
324,he**님,2022년 3월 13일,5,5,5,너무 맛있게 잘먹었습니다~^^
325,ta**님,2022년 3월 13일,5,5,5,항상맛있게먹습니다!!
326,wl**님,2022년 3월 13일,5,5,5,"맛있어요
담에 또 시켜먹을게요"
327,ok**님,2022년 3월 12일,5,5,5,"배달도 빠르고  떡도 많이 챙겨주셔서  감사했구요
달콤한 닭강정을 먹으니  너무 행복했어요"
328,jk**님,2022년 3월 12일,5,5,5,"땅콩도 많이 뿌려주셔서 고소한 맛도 나고
닭강정도 항상 맛있어요~"
329,ma**님,2022년 3월 11일,5,5,5,"오! 다른 지점에서 먹고 한참을 안먹고 있었는데 여기는 정말 맛있네요? 적당히 맵고 적당히 달달해요. 
그리고 엄청 바삭해요!
앞으로도 종종 먹게될 것 같아요. 잘 먹었습니다."
330,he**님,2022년 3월 11일,5,3,4,"잘 먹었습니다.
배달은 조금 걸렸지만 배불리 먹었습니다.
감사합니다."
331,ho**님,2022년 3월 10일,-,-,-,맛있어요 ❤️❤️❤️❤️❤️
332,st**님,2022년 3월 9일,5,5,5,맥주랑 찰떡궁합! 입니다!
333,as**님,2022년 3월 9일,5,5,5,처음시켜봤는데 맛잇게 잘먹었어요
334,op**님,2022년 3월 9일,5,5,5,맛 있으나 혼자 먹기에 양이 많아서 다음에는 직접가서 시켜먹어야겠어요
335,re**님,2022년 3월 8일,5,5,5,맛있게 잘 먹었습니다
336,lh**님,2022년 3월 8일,5,5,5,"입덧중인데 맛있게 먹었어요 
제 입맛엔 매콤이 맛있네요~"
337,dp**님,2022년 3월 7일,5,5,5,넘 맛있게 잘먹얶어요~
338,en**님,2022년 3월 7일,5,5,5,"언제나 먹어도 맛있는 가마로!
닭강정 중에서 최고입니다!!"
339,be**님,2022년 3월 6일,5,5,5,"너무 맛있어요 
아이들이 너무 좋아해요!!"
340,pc**님,2022년 3월 6일,5,5,5,바삭바삭하고 땡초라 매워서 좋아요
341,sy**님,2022년 3월 6일,5,5,5,예전에 시켰는데 또 생각나서 시켰어요
342,ma**님,2022년 3월 6일,5,5,5,맛있어요~배달 오래걸렸는데도 눅눅해지지 않았어요
343,sa**님,2022년 3월 4일,5,5,5,정말 맛있게 잘 먹었어요
344,rm**님,2022년 3월 3일,-,-,-,닭강정은 역시 여기네요
345,na**님,2022년 3월 2일,5,5,5,맛있어요 짱짱~♡♡♡
346,el**님,2022년 3월 2일,5,5,5,"맛있게 잘먹었어요
또 먹을쎄요"
347,dl**님,2022년 3월 1일,5,5,5,닭강정은 여기서만 시키게 됩니다 쥰맛
348,am**님,2022년 3월 1일,5,5,5,"애들이 자꾸 가마로치킨을 시켜달라고 하네요 ㅋㅋ
이러다 1일1닭 할것 같아요^^"
349,0s**님,2022년 2월 28일,5,5,3,"배달 조금씩 늦은적은 있는데 오늘은 90분ㅠㅠ 애가 배고프다 징징대서 전화 드려 재촉하게 되었네요;;;배달 안전이 중요하니 이해해요~
애가 젤 좋아하는 맛집이라 자주 시켜요~~"
350,ta**님,2022년 2월 28일,5,5,5,언제나맛있습니다ㅎㅎ 배달도빨랐어요
351,au**님,2022년 2월 28일,5,5,5,맛있습니다
352,sj**님,2022년 2월 27일,5,5,5,맛있네요멀어서 약간 식었는데 다른집보다 나은듯
353,me**님,2022년 2월 27일,5,5,5,너무 맛있게 잘먹었습니다
354,am**님,2022년 2월 25일,5,5,5,"아이들이 정말 좋아하는 ""떡있는 치킨!!"" 집입니다^^  항상 맛있게 잘먹고있습니다~~"
355,lg**님,2022년 2월 23일,5,5,5,넘나 맛있게잘먹었습니다
356,wj**님,2022년 2월 23일,5,5,5,너무 맛있게 잘먹었어요 🥺 또 주문 할께요!'
357,sk**님,2022년 2월 23일,5,5,5,바삭하고 느끼하지않아서 참좋은거같아요
358,sy**님,2022년 2월 22일,5,5,5,맛있어요! 양도 적당하고. 땅콩토핑 올리니 더 맛있는거 같아요
359,gl**님,2022년 2월 21일,5,5,5,맛있게 잘 먹었습니다~
360,co**님,2022년 2월 21일,5,5,5,"예상시간의 반도 안걸려 도착했어요.
맛있게 잘 먹었습니다."
361,ma**님,2022년 2월 21일,5,5,5,고기도 부드럽고 맛도 좋네요. 아이랑 먹기도 좋고 맥주와 술안주로 먹기도 좋아요~
362,de**님,2022년 2월 21일,5,5,5,"너무 맛있어서
너무 자주 먹는 것이 문제.. ㅜㅜ"
363,ju**님,2022년 2월 21일,5,5,5,맛있게 먹었어요. 아이들이 매콤한 맛을 좋아하네요. 다음엔 반반 말고 한가지로 시켜야겠어요.
364,lo**님,2022년 2월 21일,5,5,5,언제나 맛있습니다~~
365,ha**님,2022년 2월 21일,-,-,-,너무잘먹었어요 ㅎ 단골예약!!
366,tb**님,2022년 2월 20일,5,5,5,떡사리도 듬뿍 넣어 주시고 맛있게 잘 먹었습니다~!!
367,gh**님,2022년 2월 19일,5,5,5,맛있게 잘 먹었습니다
368,ti**님,2022년 2월 18일,5,5,5,맛 좋고 양 많아요~!
369,mu**님,2022년 2월 18일,5,5,5,맛있게 잘 먹었습니다 ㅎ
370,xx**님,2022년 2월 18일,5,5,5,맛있게 잘먹었습니다
371,by**님,2022년 2월 18일,5,5,5,정말 맛있어요!!   번창하세요
372,sa**님,2022년 2월 18일,5,5,5,맛있게 잘 먹었어요!
373,dp**님,2022년 2월 17일,5,5,5,가마로는 더이상 리뷰는 필요없져~ 가마로만의 맛이 있음!
374,su**님,2022년 2월 16일,5,5,5,치킨이 바삭해서 너무 맛있어요. 떡도 쫄깃하니 맛있고요..땅콩토핑 부탁드렸는데 오늘은 바쁘셨나봐요ㅜㅜ 쬐금 아쉬웠습니다^^
375,lu**님,2022년 2월 16일,5,5,3,역시나 넘 맛있어요~ 떡이 평소보다 좀 적은거 같았지만 맛있게 먹었습니다. 배달은 딱 한시간 걸렸어요.
376,si**님,2022년 2월 15일,5,5,5,맛있게 잘 먹었습니다.
377,al**님,2022년 2월 15일,5,5,5,"깔끔하고
양많구
떡도~♡"
378,bo**님,2022년 2월 15일,5,5,4,진짜 너무 멋있게 잘먹었어요 ㅜㅜ 오랜만에 주문해서 먹었는데 역시 가마로 닭강정 입니다 또 생각날때 주문할게요~
379,wj**님,2022년 2월 15일,5,5,5,잘먹었습니다.배달은 좀 늦네요
380,xo**님,2022년 2월 15일,5,5,5,맛있게 잘 먹었습니다:)
381,yu**님,2022년 2월 14일,5,5,5,맛있게 잘 먹었습니다
382,cu**님,2022년 2월 14일,5,5,5,"진짜 닭강정은 여기서만 먹어요,, 너무 맛있어요"
383,sh**님,2022년 2월 11일,5,5,5,닭 잡내도 없고 따끈한게 정말맛있음
384,ye**님,2022년 2월 8일,5,5,5,간만에 치밥하니까 넘 맛있었어용
385,gl**님,2022년 2월 8일,5,5,5,맛있게 잘 먹었습니다~
386,fi**님,2022년 2월 8일,5,5,5,닭강정 먹고 싶으면 종종 시켜먹는데 역시 맛있네요 많이 파세요
387,ji**님,2022년 2월 7일,5,5,5,먹느라.... 사진을...너무 맛있어요 ^^~
388,jk**님,2022년 2월 6일,5,5,5,"애들이 맛있다고 잘먹네요..
근데..살이좀더 많았음..했어요..
껍데기?가 좀 더 많은듯요..
아..욕심을 부리자면 좀 더 빠삭했으면..
그래도 맛나게 잘 먹었습니다.
담엔 매콤시켜볼려구요~^^"
389,sa**님,2022년 2월 5일,5,5,5,맛있게 잘 먹었어요!
390,ta**님,2022년 2월 5일,5,5,5,맛있게먹었습니다ㅎㅎ
391,tb**님,2022년 2월 5일,5,5,3,너무너무 맛있어요!!! 근데 배달이 20분이느 늦게 왔네요ㅠㅠ 배달기사 분은 친절하셨는데ㅜㅜ 늦게 온게ㅠㅠ
392,hy**님,2022년 2월 5일,5,5,5,"첨에 박스를 열었는데 양이 엄청 많았어요
근데 먹다보니 어라 이거밖에 안되나...
하는 생각이 들 정도로 너무 맛있게 정신없이 먹었네요^^
강추합니다!!"
393,do**님,2022년 2월 5일,5,5,5,바삭하니 맛있습니다
394,aq**님,2022년 2월 4일,5,5,5,잘먹었습니다 감사합니다^^
395,ta**님,2022년 2월 4일,5,5,5,넘넘맛있어요ㅎㅎ 달콤도 점점맛있네요
396,tb**님,2022년 2월 3일,5,5,5,배달도 빠르고 매번 시켜먹는데 맛있게 잘 먹었습니다~!!!
397,er**님,2022년 2월 3일,5,5,5,"단골입니다
언제나 만족합니다"
398,sa**님,2022년 2월 3일,5,5,5,맛있게 잘먹었습니다 ^^
399,ca**님,2022년 2월 2일,5,5,5,"정신없이먹다 리뷰생각나서 찍어서올려요~~~
맛있습뉘당"
400,sa**님,2022년 2월 1일,5,5,5,맛있었어요 ㅎㄱㄴㄷ
401,ta**님,2022년 1월 30일,5,5,5,"항상맛있습니다.... 주2회씩먹는거같아요
매운맛이너무맛있는데 매워서ㅠㅠ"
402,   손님,2022년 1월 29일,5,5,5,👍 👍 👍 👍 👍 👍 👍 👍 👍 👍
403,kk**님,2022년 1월 29일,5,5,5,"잘 받았습니다. 배달도 잘 왔어요
감사합니다."
404,ki**님,2022년 1월 29일,5,5,5,매콤 달콤 맥주안주로 잘먹었습니다
405,wj**님,2022년 1월 29일,5,4,5,"맛도 짱
배달도 짱 엄청 빨라요
알림보다 20분 빨리 도착했어요
양은 약간 모자랐어요"
406,ks**님,2022년 1월 27일,5,5,5,맛있게 잘 먹었습니다~
407,tb**님,2022년 1월 26일,5,5,5,"맛있게 잘 먹었어요~!
배달도 빠르게 왔어요 감사합니다 ~!!"
408,kh**님,2022년 1월 26일,5,5,5,맛있게 잘 먹었습니다
409,pe**님,2022년 1월 26일,5,5,5,떡추가 꼭하세요 맛있어요~~
410,ly**님,2022년 1월 26일,5,5,5,맛있어요 감사합니다 굿굿
411,do**님,2022년 1월 25일,5,5,5,솔직히 말이 필요합니까 견과류 뿌려서 자주 시켜드세요
412,st**님,2022년 1월 25일,5,5,5,2년만에 한국에와서 첫번째로 먹은 닭요리네요 잘먹겠습니다.
413,co**님,2022년 1월 24일,5,5,5,"가마로강정 언제 먹어도 맛있어요.
아이들도 넘 좋아해서 자주 먹어요~^^"
414,no**님,2022년 1월 24일,5,5,5,치킨좋아하는 우리 가족~ 순살이라 한입에 쏙~ 맛집..다들 아시죠?^^
415,fu**님,2022년 1월 24일,5,5,5,항상 할인안해도 맛있어서 시켜머거요
416,cl**님,2022년 1월 24일,5,5,5,매운맛은 어른들이 달콤은 아이들이 먹었어요~ 매장가서 먹어도 맛나고 배달도 빠르고 좋네요~
417,tb**님,2022년 1월 24일,5,5,5,맛있게 먹었어요!!! 먹을때마다 감탄하네요
418,fi**님,2022년 1월 23일,5,5,5,배달도 빠르고 맛있게 잘 먹었습니다.
419,ca**님,2022년 1월 23일,4,5,3,바삭함이 있어서 맞있었습니다 잘먹었습니다
420,30**님,2022년 1월 23일,5,5,5,맛있게 잘먹었어요! 배달도 빠르고요
421,sa**님,2022년 1월 22일,5,5,5,배달도 빠르고 맛있어요
422,br**님,2022년 1월 21일,5,5,5,맛있고 좋았습니다. 아이들이 좋아해요~
423,rl**님,2022년 1월 20일,5,5,5,맛있게 잘먹었습니다
424,en**님,2022년 1월 20일,4,4,3,집바로 앞에있어서 자주포장해먹는데 야심한 시각에 이번주는 너무추워서 배달시켜서 먹었어요 한시간 훨넘게 기다렸네요 반반은 항상 맛나구요 앞으로는 반드시 포장주문하는것으로!
425,se**님,2022년 1월 19일,5,5,5,맛있어요.
426,he**님,2022년 1월 18일,5,5,5,항상 주문해서 먹는곳입니다.바삭하고 맛있어요..사업 번창하세요
427,gg**님,2022년 1월 18일,5,5,4,늘 맛있어요. 변함없는 맛이네요.!
428,is**님,2022년 1월 17일,5,5,5,배달도 빠르고 맛있어요
429,aq**님,2022년 1월 16일,5,5,5,맛있게 잘먹었습니다 너무좋아요
430,0s**님,2022년 1월 16일,5,5,5,맛나요~~단골입니다^^
431,by**님,2022년 1월 15일,5,5,5,맛있어요!!번창하세요~
432,su**님,2022년 1월 15일,5,5,5,"추운 날씨에도 따뜻하게 받았습니다. 
치킨이 바삭하고 3가지 맛 모두 맛있게 잘 먹었습니다~"
433,me**님,2022년 1월 15일,4,4,4,"항상 먹는데 맜있어요
그런데 조금 덜 달면 좋겠어요"
434,da**님,2022년 1월 13일,5,5,5,"항상 여기서 주문합니다~
맛있어요~~"
435,ta**님,2022년 1월 11일,5,5,5,항상맛있습ㄴ다 철산가마로가짱이에요
436,pr**님,2022년 1월 11일,5,5,5,종종 생각나는 닭강정~ 오늘도 맛있게 잘먹었어요
437,je**님,2022년 1월 10일,5,5,5,너무 맛있게 잘 먹었어요
438,cl**님,2022년 1월 10일,5,5,5,맛잇어요~~깔끔하고 안느끼해여
439,me**님,2022년 1월 10일,4,3,4,항상 시키는데요 맛나요 배달비가 *과 다르게 1천원 더 비싼게 힘인듯 합니다
440,fl**님,2022년 1월 9일,5,4,5,맛있어요~~ 잘먹었어요 아이들이 좋ㅇㄱㆍ행ㄹㄷ
441,be**님,2022년 1월 8일,5,5,5,최고에요. 최고에요. 최고에요
442,du**님,2022년 1월 8일,5,5,5,항상 여기서만 시켜먹어요~ 넘 맛나요. 리뷰이벤트 떡도 마니주셨어요!
443,ra**님,2022년 1월 8일,5,5,5,좀 식어서 온게 아쉽지만 잘 먹었어요
444,me**님,2022년 1월 8일,5,3,4,맛납니다 달콤은 좀 많이 달지만 빠삭하고 맛있어요
445,ps**님,2022년 1월 8일,5,5,5,"예정 시간보다 빨리 왔어요^&^
울 아이들 입 맛에 딱 입니다.."
446,js**님,2022년 1월 8일,-,-,-,맛있게 잘 먹었습니다
447,sh**님,2022년 1월 7일,5,5,5,맛은있는데 튀김껍데기가 많은편이라 느끼하네요
448,fu**님,2022년 1월 4일,5,5,5,"맛있게 잘 먹었슴다...
리뷰하는거 깜빡하고 사진을 못찍음"
449,jj**님,2022년 1월 3일,3,3,5,강정의 바삭함은 어디로 갔는지ㅠㅠ
450,xx**님,2022년 1월 3일,5,5,5,맛있게 잘먹었습니다!
451,ta**님,2022년 1월 2일,5,5,5,"항상맛이좋습니다... 다른지점이랑도달라요ㅋㅋ
떡이너무맛있어요"
452,lo**님,2022년 1월 2일,5,5,5,맛있게 잘먹었어요! 배달비가 흠이라면 흠이지만 ㅠ 그만큼 맛있어서 굿!!
453,re**님,2022년 1월 1일,5,5,5,맛있게 잘 먹었습니다
454,ss**님,2022년 1월 1일,5,5,5,맛있게 먹었습니다 올해도 힘내세요
455,ju**님,2022년 1월 1일,4,4,5,맛있어요~~~~~~
456,xz**님,2022년 1월 1일,5,5,5,맛있게 잘 먹었습니다~ 달콤한 맛은 아기도 너무 좋아하네요~
457,si**님,2022년 1월 1일,5,5,5,대존맛 체고 입니다
458,ba**님,2022년 1월 1일,5,5,5,그저 빛~~!!!!
459,am**님,2021년 12월 31일,5,5,5,항상 맛있게 잘먹고 있습니다
460,bs**님,2021년 12월 30일,5,5,5,가마로 달콤한맛은 아이가 다먹네요 ㅎㅎ 저는.매콤파라 반반으로 시쿄먹어요
461,mj**님,2021년 12월 29일,5,5,4,치킨이 조금 식어서 온건 아쉽지만 맛있어요 🤟🏻
462,xx**님,2021년 12월 28일,5,5,5,맛있게 잘먹었습니다
463,gl**님,2021년 12월 25일,5,5,5,맛있게 잘 먹었습니다~
464,rb**님,2021년 12월 24일,4,4,4,먹을만 하네요~~~
465,rb**님,2021년 12월 24일,4,5,5,맛있어요~~~~~~~
466,de**님,2021년 12월 24일,5,5,5,"배달이 좀 늦긴했지만 바삭하고 매콤한 맛은 항상 그대로네요~
땅콩토핑 추가에 떡도 듬북 주셔서 맛있게 잘 먹었습니다~메리 크리스마스!"
467,ta**님,2021년 12월 24일,5,5,5,항상맛있죠ㅎㅎ 토요일에 눈와서 못먹은거 시켰어요
468,da**님,2021년 12월 23일,5,5,5,맛있게 잘 먹었습니다
469,08**님,2021년 12월 23일,5,5,5,맛있습니다! 최고에요
470,ps**님,2021년 12월 21일,5,5,5,간장존맛!! 닭강정하면 맨날 요기에서 시켜먹어용!!
471,no**님,2021년 12월 21일,5,4,5,온 가족이 모두 잘 먹었습니다. 강정은 가마로가 진리인듯. :)
472,sk**님,2021년 12월 20일,5,5,5,바삭바삭 맛도 너무좋고 배달도 빨라서 너무 좋습니다
473,tj**님,2021년 12월 20일,5,5,5,배달도 아주 빠르고 안전하게 받았구 역시 바삭바삭 맛있어요👍🏻
474,al**님,2021년 12월 17일,5,5,1,맛있는데 배달 너무 늦어요
475,ja**님,2021년 12월 17일,5,5,5,"달콤하믄서도 맵네여.
맛있게 잘먹었어요"
476,tb**님,2021년 12월 16일,5,5,5,너무 맛있게 잘 먹었습니다~!
477,pe**님,2021년 12월 16일,5,4,5,잘 먹 었 습 니 다
478,   손님,2021년 12월 16일,5,4,5,"반반 먹었는데 짱 맛있어요 
그냥 먹어도 꿀맛
밥이랑 먹어도 꿀맛
정말 잘먹었습니다!"
479,sa**님,2021년 12월 16일,5,5,5,맛있게 잘 먹었어요!!
480,da**님,2021년 12월 13일,5,5,5,맛있게 잘 먹었습니다
481,co**님,2021년 12월 12일,5,4,5,"반반메뉴가 있어서 좋습니다. 순식간에 먹어치워버리네요.
#식후감"
482,   손님,2021년 12월 11일,5,5,5,👍👍👍👍👍👍👍👍👍👍
483,0s**님,2021년 12월 10일,5,5,5,아이가 먹다 찍었네요^^ 아이가 넘 좋아해서 종종 시켜먹어요~~~
484,rm**님,2021년 12월 9일,5,5,3,"배달이,,, 예상시간보다 10분 더 초과됐어요~ 예상시간도 절대 짧은게 아닌데 ㅋㅋ 넘 배고파서 지쳤지만 맛있어서 걍,,"
485,dp**님,2021년 12월 8일,5,5,5,가마로는 생각나는 맛. 존맛탱입니다!
486,rl**님,2021년 12월 7일,5,5,5,예전에 한참 맛있게 먹다가 너무 딱딱해서 턱나갈뻔 해서 한동안 안시켰는데 신랑이 모르고 시켜서 먹어봤더니 튀김옷이 얇고 더 바삭해져서 맛있었어요. 근데 반반메뉴는 선택을 할 수 있게하면 좋을것 같아요.
487,al**님,2021년 12월 6일,5,5,5,"배달 빨리 잘 받았어요~
봉인 스티커 붙어있어서 안심이 됐고
맵단 맵단 맛있게 먹었어요~^^
매운 맛은 쓰읍 할 정도로 매콤했고
달콤은 아이들 입맛에 딱 좋네요~"
488,ju**님,2021년 12월 6일,5,5,5,어제 다 못먹구 오늘 남은거 먹고있는데 좀 눅눅해지긴 했어도 양념이 워낙 매콤 달달해서 진짜  맛있네요 ㅜㅜ!!!
489,pa**님,2021년 12월 2일,5,5,5,너무 맛있게 잘 먹었습니다 저녁이었는데 배달도 빨리 도착했어요! 다음에도 시켜 먹을것 같아요~
490,to**님,2021년 11월 30일,5,5,5,맛있게 잘먹었습니다.
491,ks**님,2021년 11월 30일,5,5,5,오랜만에 먹었는데 맛있어용ㅎㅎ
492,hi**님,2021년 11월 28일,5,5,5,"오자마자 너무 맛있어서
먹다가 찍은 사진이라 죄송해요;;;

떡도 많고 닭강정도 맛있어서
아이들과 함께 잘 먹었어요^^"
493,ta**님,2021년 11월 27일,5,5,5,늘 맛있습니다 떡이 다른지점이랑 달라요... 말랑말랑 맛있어요
494,gl**님,2021년 11월 27일,5,5,5,맛있게 잘 먹었습니다~
495,8i**님,2021년 11월 26일,5,5,5,오랜만에 시켰는데 여전히 맛있어욤✌️
496,tb**님,2021년 11월 26일,5,5,5,시킬때마다 항상 감탄하네요 맛있게 먹었어요!!
497,da**님,2021년 11월 23일,5,5,5,맛있게 잘 먹었습니다
498,da**님,2021년 11월 19일,5,5,5,맛있게 잘 먹었습니다~
499,dp**님,2021년 11월 18일,5,5,5,가끔 시켜먹는데 항상 똑같은 퀄리티와 맛있어용!
500,te**님,2021년 11월 18일,5,5,5,배달도빨리오고 맛있게먹었습니다
501,da**님,2021년 11월 15일,5,5,5,맛있게 잘 먹었습니다
502,mk**님,2021년 11월 14일,5,5,5,소스가 조금 안발려있는거만 빼면 완벽하네요
503,dr**님,2021년 11월 14일,5,5,5,딴짓하다가 좀 식은채로 먹었는데도 맛있네요. 역시 강정은 다릅니다.
504,da**님,2021년 11월 13일,5,5,5,맛있게 잘 먹었습니다!
505,gl**님,2021년 11월 7일,5,5,5,맛있게 잘 먹었습니다~
506,qt**님,2021년 11월 7일,5,5,5,마시쒀여~ 닭다리살이라 부들부들 ㅎㅎ
507,ta**님,2021년 11월 7일,5,5,5,맛있었어요 매콤이정말맛있는데 넘 매워요ㅎㅎ
508,le**님,2021년 11월 5일,4,4,5,생각보다 빨리 배달되어 만족했습니다
509,dh**님,2021년 11월 3일,5,5,5,언제나 강정치킨은 가마로입니다
510,pr**님,2021년 11월 1일,5,5,5,견과류 뿌려달라고 요청했어야 됐나봐요~ 아이들과 간식으로 맛있게 먹었어요 매운맛은 전보다 더 매콤해진거같네요? 오랜만이라 그런지ㅎ  애들한테는 맵고 저한텐 맛있게 매웠어요 잘먹었습니다~
511,re**님,2021년 10월 31일,5,5,5,매번 잘먹습니다 감사합니다
512,ir**님,2021년 10월 30일,5,5,5,생각보다 배달 빨리 왔고 배송료가 좀 있지만 맛있어서 자주 시켜먹습니다
513,rl**님,2021년 10월 29일,5,5,5,맛있게 잘먹었습니다..^^
514,le**님,2021년 10월 29일,5,5,5,"빨리보내주셔서 맛있게 잘 먹었어요~!!
떡도 쫄깃하니 맛있고 시원한 맥주랑 찰떡이에요~"
515,sg**님,2021년 10월 27일,5,5,5,"항상 맛있는 가마로 강정!!!
잘 먹었습니다^^"
516,da**님,2021년 10월 27일,5,5,5,맛있게 잘 먹었습니다
517,sm**님,2021년 10월 27일,5,4,2,"예상시간 보다 15분 정도 더 걸렸어요
예상시간은 69분 이였습니다
사실 예상 시간도 좀 오래 기다린건데 더 늦어져서
살짝 짜증이 났었어요
하지만 맛은 👍 매운거 좋아하시면 땡초 추천합니다
매콤은 땡초 보다 아주 조금 단맛이 있는 매운맛이에요"
518,co**님,2021년 10월 25일,5,5,5,"첫 주문해봤는데 순살부드럽고 맛있네요
매콤,달콤 조합 추천!"
519,yu**님,2021년 10월 23일,5,5,5,"닭강정 먹음 거의 가마로에서 먹는데
배달로는 첨 시켜봤그등요
포장 배달 상관없이 증말루 최고더라구요,,.,,,,,,,,,...
빠르고 맛있고 양 많고 최고야 짜릿해 늘 마시쒀..."
520,de**님,2021년 10월 22일,5,5,5,"너무 맛있어서 벌써 세번짼데 빠삭한 순살 치킨에 매콤달콤짭짤한 양념이 너무 완벽한 밸런스를...
양념 찐하게 요청드렸는데 들어주셔서 정중히 감사드립니다...끊을 수가 없을 듯 합니다~
사장님 머째이~^^

#식후감"
