,아이디,날짜,맛평점,양평점,배달평점,리뷰
1937,ok**님,2019년 2월 24일,5,5,5,진짜 맛있어용! 맛이 진해용~ 양도많고^^
1938,pe**님,2019년 2월 24일,4,4,4,오 사실 처음시켜보는곳이라 기대 많이 안했는데 전부 괜찮네요!
1939,   손님,2019년 2월 21일,5,5,5,"항상....사룽
너무환상적이예염"
1940,   손님,2019년 2월 20일,5,4,4,JMT~!!! 맛있다 맛있다 맛있다 진짜루~~
1941,so**님,2019년 2월 18일,5,5,5,맛있었러요#~~~~~~~
1942,sh**님,2019년 2월 17일,5,5,5,다른 곳 고구마피자보다 더 맛있어서 고구마피자는 여기서 시켜요^^ 잘 먹었습니다
1943,   손님,2019년 2월 17일,5,5,5,치즈 추가해서 주문했는데 엄청 맛있어요!
1944,   손님,2019년 2월 16일,4,4,3,"피자는 맛있어요.
배달은 조금 느립니다."
1945,   손님,2019년 2월 15일,5,5,5,뚜껑 열자마자 양이 엄청 많아서 깜짝 놀랐어욬ㅋㅋㅋㅋㅋ치즈추가는 했다지만 이건 완전 레귤러 도우에 (양 많은) 라지 토핑 올라간 것 같더라구여 양만 많은 게 아니라 맛도 있구여 배달도 빠르게 해주셔서 따듯하게 잘 먹었습니다ㅎㅎ
1946,   손님,2019년 2월 12일,5,5,5,말이필요없어요... 저는 소스 좋아해서 일부러 프리미엄 시켰는데 존맛탱...♡
1947,   손님,2019년 2월 11일,5,5,5,"저번에 시켜먹고 맛있어서 또 시켰어요
흥부피자 맛있어서 
담엔 다른피자 시켜보려구여 굿굿"
1948,   손님,2019년 2월 11일,5,5,5,집에서 시켜먹고 가게서도 시켜먹는데 요기요에선 셋매뉴 안보였는데 전단지에는 있었네요... 담엔 셋매뉴시킬꺼에요... ㅎㅎ
1949,lu**님,2019년 2월 10일,4,5,4,넘 맛있어용~~빈 박스 한컷~~ㅋㅋ
1950,   손님,2019년 2월 9일,4,4,3,굿뜨
1951,qo**님,2019년 2월 8일,5,5,3,배달이 좀미스에요 근데 피자 토핑도많고 맛있게먹었어요
1952,   손님,2019년 2월 7일,5,5,5,치즈도 많그 아주 맛잇어요
1953,ne**님,2019년 2월 6일,5,5,5,"맛있네요 피자 잘 안먹는데
여기는 또 시킬거 같네요 ㅋ"
1954,w_**님,2019년 2월 6일,5,4,4,맛있었어요 ㅎㅎ 리코타 치즈였나? 크러스트로 추가해서 먹었는데 정말 괜찮았어요
1955,   손님,2019년 2월 5일,5,5,5,맛이랑 다 좋앗는데 어린아이들이 먹기에는 도어가 너무 질겨서 아이들이 먹다가 체할것 같은데...
1956,cr**님,2019년 2월 3일,4,4,4,오랜만에 시켜먹었는데 맛있습니다. 다만 저렴한 맛에 시켜먹곤 했는데 가격 변동이 너무 자주 되는 것 같습니다.
1957,   손님,2019년 2월 3일,5,5,5,"첨시켜봣는데 짱맛
또 시킬게요!!"
1958,li**님,2019년 2월 3일,5,5,5,이름값한다 정말 맛있게 잘먹었어요
1959,da**님,2019년 2월 3일,5,5,5,항상맛잇네요오오오오오오
1960,da**님,2019년 2월 3일,5,2,5,아이랑맛나게잘먹었습니다
1961,da**님,2019년 2월 3일,5,5,5,완전마시써요오오오오오오
1962,pr**님,2019년 2월 2일,5,5,5,맛있고 친절해요 특히 수제 피클짱
1963,   손님,2019년 2월 1일,5,5,5,너무 맛있게 잘 먹었습니다 ❤️
1964,   손님,2019년 1월 31일,5,2,3,피자는 정말  맛있고 배달 시간이  보여 편했어요
1965,   손님,2019년 1월 30일,5,5,5,"근처 피자집 중에서는 제일 나음
맛잇어서 시킨다가 아니라 그나마 나아서 시킴"
1966,   손님,2019년 1월 29일,5,5,5,"배달과정에 문제가조금있어 피자가 훼손되서 컴플레인 
드렸더니 바로 다시 만들어서 가져와주셔서 
맛있게먹었어요~ 치즈볼도 잘먹었습니다~"
1967,jj**님,2019년 1월 27일,5,5,5,잘 먹고 갑니닿ㅎㅎ
1968,   손님,2019년 1월 27일,4,3,4,저는 맛있게 먹었는데 여자친구는 조금 짜데요~
1969,   손님,2019년 1월 26일,5,4,5,와이프가 먹고싶다고해서 제가 고심해서 시켰는데 성공ㅋㅋㅋ맛있게잘먹었습니다
1970,se**님,2019년 1월 26일,1,3,1,리뷰 처음쓰내요..
1971,   손님,2019년 1월 22일,5,5,5,처음시켜보는데진짜맛있네요 앞으로도맛있는음식잘부탁드릴께요!
1972,ba**님,2019년 1월 16일,4,4,5,맛이 너무 좋아요~
1973,ba**님,2019년 1월 16일,5,4,5,아이가 너무좋아해요~^^
1974,   손님,2019년 1월 15일,5,5,5,2번째 주문해서 먹었는데 맛있네요 배달도 빠르고 다음에도 잘부탁드리겠습니다
1975,lj**님,2019년 1월 14일,5,5,4,맛이 좋습니다. 양도 딱 좋은 편입니다.
1976,sy**님,2019년 1월 13일,5,5,5,"말이 필요 없습니다
늘 맛 최고  빠르고 
친절 하시고
감사합니다"
1977,ko**님,2019년 1월 11일,5,4,5,너무 맛있게 잘 먹었습니다.
1978,   손님,2019년 1월 9일,3,2,4,탄맜이 나네요 ㅠㅠ 맜은 괞찬은데 탄맛이나서 좀 실망이네요
1979,   손님,2019년 1월 8일,1,4,4,고르곤졸라 피자를 시켰는데 불고기피자가 온지알았네요.ㅡㅡ 치즈가 넘 탔어요.  제가 먹던 고르곤졸라피자랑 틀립니다. 가격도 비싸네요.
1980,sl**님,2019년 1월 7일,5,5,5,동네에서 제일 맛있는 피자
1981,   손님,2019년 1월 6일,5,5,5,체다골드피자 넘맛나요~^^
1982,   손님,2019년 1월 4일,4,4,3,맛잇게 잘 먹었어요
1983,   손님,2019년 1월 3일,4,5,5,맛있어요 지난번에 시켜먹었는데 맛있어서 또 시켜먹었어요~^^
1984,   손님,2019년 1월 1일,4,4,4,자주 먹는곳 맛있어요
1985,   손님,2018년 12월 31일,3,3,3,"광명점꼬 먹다 디지탈점 시켰는데~~괜찮네요~~
자주 이용할께요^^"
1986,ri**님,2018년 12월 30일,5,5,5,항상여기서먹어요 맛있어요
