,아이디,날짜,맛평점,양평점,배달평점,리뷰
633,01**님,2020년 5월 14일,4,5,5,"예상시간보다 10분정도 빨리 온 것 같아요!
스테이크는 맛있는데 포테이토는 그닥이었어요...ㅋㅋ 

M 시켜서 신랑이랑 둘이 먹었는데 
부족하네요ㅋㅋ
다음엔 L 시켜 먹어야겠어요!

할인적용되서 저렴히 잘 먹었네요^^"
634,   손님,2020년 5월 13일,4,4,4,"굳굳굳,"
635,hj**님,2020년 5월 10일,5,3,4,"도 저히 배고파서
미 칠거 같아서 피자를 시켰더니
노 란 박스와함께 피자가왔다"
636,ju**님,2020년 5월 3일,5,5,5,따끈하게 잘 먹었습니다
637,yh**님,2020년 5월 2일,5,5,5,"강화 친정집에 가서 먹을 거라 몇 시간이 지나서 먹었지만, 식은 상태여도 맛있게 잘 먹었습니다. 고급스런 재료라 특별한 날에 온 가족이 모여 다같이 먹으니까 더 의미가 있습니다."
638,sk**님,2020년 4월 13일,5,5,5,배달도 빠르고 맛있어요
639,an**님,2020년 4월 13일,5,5,5,도미노는 존맛 언제나
640,ke**님,2020년 4월 4일,5,5,5,배달도 빠르고 오고 배달하신분도 친절하고 따뜻하게오고 흐트러지지않고 맛있게 잘 먹고있습니다
641,   손님,2020년 3월 30일,5,5,5,배달잘왔어요잘먹을게요 굿굿
642,   손님,2020년 3월 29일,5,4,2,배달상태가 살짝 안좋았습니다
643,sh**님,2020년 3월 22일,5,5,5,먼가독특하네영 치즈케이크샌드피자라 오호
644,rl**님,2020년 3월 17일,5,5,5,맛잇게 츄릅츄릅 잘먹었습니다
645,an**님,2020년 3월 14일,5,5,5,면이 좀 두꺼웠지만 맛잇어요
646,   손님,2020년 3월 8일,1,3,5,토핑이 소고기 몇개 올려져있고 치즈는 눈에 찾기도 힘들더군요....
647,ka**님,2020년 2월 25일,5,5,5,씬으로 잘못시켜서 넘 얇음 ㅜㅜ
648,al**님,2020년 2월 19일,1,1,1,"피자가 다 식어서 왔네요
ㅠ.ㅠ"
649,   손님,2020년 2월 19일,3,4,5,"고기 비린내가 조금 있어서...
푸짐 했음,
빠르게 배달 되었음,"
650,go**님,2020년 2월 16일,5,4,5,즁말 마이쩌용 다시 시켜먹고싶네요
651,de**님,2020년 2월 15일,5,5,5,빠르고 맛있었습니다.
652,sh**님,2020년 2월 14일,5,4,5,맛있어요 10분만에둘이서순삭 아쉽지만그래도맛있
653,ha**님,2020년 1월 21일,5,5,5,배달도 빠르고 맛잇어요ㅋㅋ
654,ji**님,2020년 1월 15일,5,5,5,배달로  빠르고 최고입니다
655,pa**님,2020년 1월 7일,4,4,5,ㅋㅋㅋㅋ ㅋ ㅋㅋ ㅋㅋㅋ
656,do**님,2020년 1월 5일,5,5,5,간만에 도미노 먹었는데 정말 맛있게 먹었습니다
657,tn**님,2019년 12월 29일,4,4,5,"배달도 빠르고 너무 맛있었어요~!
동네 도미노는 별로인데
여긴 빠르고 맛있네용 ㅎㅎ"
658,sm**님,2019년 12월 26일,5,5,5,항상 시켜먹는데 빠르고 맛있어용!!!!!!!!
659,zz**님,2019년 11월 13일,5,5,5,맛있게 잘 먹었습니다
660,lm**님,2019년 11월 10일,5,5,5,잘먹었습니다 감사합니다
661,de**님,2019년 11월 8일,5,5,5,빠르고 맛있었습니다.
662,   손님,2019년 11월 8일,5,5,5,배달 빠르고 좋아요
663,fr**님,2019년 11월 6일,5,5,5,피자 맛있게 잘 먹었습니다
664,   손님,2019년 10월 26일,5,3,5,배달도 빠르고 맛있어요
665,   손님,2019년 10월 20일,1,2,2,"맛평가: 빵맛 60% , 토마토맛 10% , 치즈맛 10%

실제 빵맛밖에 않나서 갈릭소스 뿌리지 않으면 못먹겠습니다

이 가격 받으면서 토핑 최악

돈 많이 버세요"
666,   손님,2019년 10월 17일,5,4,5,블랙타이거는 일반 도우로 먹는게 제일 맛있네요. 배달른 빠릅니다.
667,   손님,2019년 10월 14일,1,1,4,"배달 시킨지 20분만에 오고 너무 빨랐지만 
토핑 너무 부실한게 티나요..
도미노 좋아해서 여러군데에서 많이 시켰지만 
유독 치즈 빈곳도많고 토핑이 참.."
668,re**님,2019년 10월 14일,5,5,5,배달도 빠르고 맛있어요
669,si**님,2019년 10월 13일,5,5,5,따뜻하게 배달 잘됐네요
670,ki**님,2019년 10월 12일,5,5,5,맛있게 잘 먹었습니다 ~
671,bi**님,2019년 10월 10일,5,5,5,맛있게 잘 먹었습니다!
672,he**님,2019년 10월 9일,5,5,5,굿바이마이프렌드떠나야겠어
673,vi**님,2019년 10월 7일,4,5,5,"맛있어요 ㅋㅋ
굳잡잡"
674,   손님,2019년 10월 7일,3,5,5,갠차나요. 좋아요. 맛나요. 크림파스타는 내입맛에 안맞아요
675,   손님,2019년 10월 7일,5,5,5,"정말 맛있네요^^
덩어리 고구마가 좀더 달았으면 하는 ... 
아쉬움을 제외하곤 아주 맛잇네용
잘 먹었습니다요"
676,ki**님,2019년 10월 6일,5,5,5,맛있게 잘 먹었습니다~
