,아이디,날짜,맛평점,양평점,배달평점,리뷰
120,al**님,2022년 6월 13일,5,5,5,맛잇어요 끝에소보루 맛잇네용 ㅎㅎ
121,ci**님,2022년 6월 12일,3,3,3,"배달잘도착햇어요
잘먹엇습니다"
122,   손님,2022년 6월 12일,5,5,5,아주아주 맛있었어요 ㅎㅎ
123,ke**님,2022년 6월 11일,5,5,5,감자랑 베이컨 맛있게하시네요~~
124,jh**님,2022년 6월 11일,5,5,5,맛있게 잘 먹었습니다~
125,vi**님,2022년 6월 10일,5,5,5,맛있게 잘먹었어요~ 단짝조화라서 맛있어요 테두리는 치즈가 전 더 나았어요~
126,aa**님,2022년 6월 7일,5,5,5,맛있게 잘 먹었습니다~
127,wb**님,2022년 6월 6일,5,5,5,너무너무 맛있네요ㅋㅋㅋ
128,qo**님,2022년 6월 6일,5,5,5,맛있어요~~~~~~
129,qu**님,2022년 6월 5일,5,5,5,아이들이 엄청 좋아해요~~
130,rj**님,2022년 6월 4일,5,5,5,빵끝이 소보로라서 맛있어서 항상 시켜먹어요
131,sh**님,2022년 6월 4일,5,5,5,"콤비네이션 담백하게 깔끔하게 풍미있어요~
갈릭소스는 말할 필요도 없쥬ㅎㅎ"
132,mi**님,2022년 6월 3일,5,5,5,넘  맛 나요.주기적으로 재주문 해야겠어요
133,to**님,2022년 5월 31일,5,5,5,맛있게잘먹었습니다
134,wb**님,2022년 5월 31일,5,5,5,다시 시켜먹어지만 역시나 맛나네요
135,th**님,2022년 5월 30일,5,5,5,맛있어용 자주 시켜먹을게요~
136,yo**님,2022년 5월 29일,5,5,5,맛있게 먹었습니다~!!!!!
137,rn**님,2022년 5월 28일,5,5,5,잘 먹었습니다 :)
138,ss**님,2022년 5월 27일,5,5,5,"항상먹는가게입니다
가성비좋네요  좋은피자입니다"
139,er**님,2022년 5월 26일,5,5,5,배달도 빨랐고 맛있게 잘먹었습니다.
140,fo**님,2022년 5월 24일,5,5,5,모든것이굿이네 어르신좋아하는피자이구마
141,fi**님,2022년 5월 22일,5,5,5,"맛있어요
 배달도 빠르고 너무 좋아요~^^"
142,sj**님,2022년 5월 21일,5,5,5,피자 오랜만에 먹었는데 맛있네요
143,kv**님,2022년 5월 21일,5,5,5,너무 맛있어요 :)
144,li**님,2022년 5월 20일,5,5,5,너무 맛있습니다 감사합니다
145,al**님,2022년 5월 20일,5,5,5,배달도 너무 빨리와주시고 음식도 너무 잘 먹었습니다.ㅎ
146,go**님,2022년 5월 17일,5,5,5,언제나 먹어도 맛있는 반올림
147,tj**님,2022년 5월 15일,5,5,5,페퍼로니피자 맛있어요오
148,ek**님,2022년 5월 15일,5,5,5,"피자는 요집만 시켜먹어요
맛나요"
149,co**님,2022년 5월 14일,3,3,3,배달도빠르고 마싯게잘먹엇습니다
150,jy**님,2022년 5월 11일,5,5,5,맛잇네요  생각 보다  ㅋㅋㅋㅋ
151,fr**님,2022년 5월 11일,5,5,5,지금까지 잊어먹고 리뷰안남겼는데 앞으로도 피자 잘부탁드려요
152,qu**님,2022년 5월 8일,5,5,5,"너무너뭄 맛있고 좋아요
혼자 먹어서 다는 못먹었지만 최고.."
153,hj**님,2022년 5월 8일,5,5,5,매번 늘 맛있게 먹고있어요
154,eu**님,2022년 5월 8일,5,5,5,크림치즈 추가 꼭 하세요 !
155,yo**님,2022년 5월 7일,5,5,5,맛있게 먹었습니다~
156,kj**님,2022년 5월 6일,5,5,5,오와 요기 핏자 진짜 맛있네용? 자주 시켜 먹어야겠어요
157,du**님,2022년 5월 6일,5,5,5,피자 언제먹어도 맛있어요!!!
158,ds**님,2022년 5월 1일,5,5,5,맛있어요 ㅎㅎㅎㅎㅎ
159,ri**님,2022년 4월 29일,5,5,5,짱짱 맛있어용ㅇㅇㅇ
