,아이디,날짜,맛평점,양평점,배달평점,리뷰
801,vw**님,2021년 12월 21일,5,5,5,맛 좋고 양도 많아요!
802,th**님,2021년 12월 21일,5,5,5,항상 맛있게 먹고 있어요.
803,kk**님,2021년 12월 21일,5,4,4,"맛잇어요 평범한재료인데 질리지안구 
또먹고싶어지는맛 이네요"
804,jp**님,2021년 12월 20일,1,1,4,"딸기라떼...딸기우유인가요...

딸기가 들어있을거라 생각했는데

시럽이라뇨..가루인가.."
805,lw**님,2021년 12월 20일,5,5,5,양도 많고 너무 맛있어요
806,su**님,2021년 12월 20일,5,5,5,깜빡하고 리뷰이벤트.신청을 안했어요ㅠㅠ 샐러드 꾹꾹 눌러담아주셨어요.
807,tj**님,2021년 12월 19일,5,5,5,맛있게 잘 먹었어요
808,go**님,2021년 12월 19일,5,5,5,"샌드위치랑 샐러드 너무 맛있었어요! 양도 많고 구성도 알차서 잘 먹었습니다~
많아 파세요~"
809,go**님,2021년 12월 18일,5,5,5,"든든하고 맛있게 잘 먹었어요!!
리뷰 커피도 감사히 잘 먹었습니다~!!!"
810,lo**님,2021년 12월 16일,5,5,5,❤️ 여기 보니까 버스정류장 건너편에 있던곳이더라구요 +_+ 맨날보면서 몰랐던. ㅠㅋㅋ 샐러드 밤이 너무 맛있어요~💚 샌드위치도 맛있는곳 !! ㅠㅅ ㅜ ㅎㅎㅎ
811,ks**님,2021년 12월 16일,5,5,5,"든든하고 맛있네요  
서비스로 주신 식초도 맛있었습니다
커피마시다가 본 손 글씨보고 미소짓게되네요 ㅎㅎ
잘 먹었습니다!
사장님도 기분 좋은하루 되세요."
812,eu**님,2021년 12월 16일,5,5,5,오랜만에주문하는데 역시 리코타치즈가 정말 맛있네요ㅠㅠ
813,   손님,2021년 12월 16일,4,4,5,"음...미리만들어놓으신건지 배달이 엄청빨랐어요
15분만에와서 당황했지만 맛은 담백하니 맛있었어요!!"
814,si**님,2021년 12월 16일,5,5,5,맛있게 잘먹었습니다~
815,wo**님,2021년 12월 16일,5,5,5,마싯네유 ㅎㅁㅎ 굿
816,qk**님,2021년 12월 15일,5,5,5,맛있게 먹었습니다ㅎㅎ
817,fu**님,2021년 12월 14일,5,5,5,샌드위치땡길때 또시킬듯
818,ji**님,2021년 12월 14일,5,5,5,맛있게 잘 먹었습니다.
819,lj**님,2021년 12월 14일,3,3,5,"솔직히 샌드위치는 별로에요 랩핑해뒀는데도 겉빵이 푸석푸석해요 방금 만든건 아닌 것 같네요 속재료도 계란이랑 딸기잼맛 밖에 안느껴짐..
커피는 무난"
820,qk**님,2021년 12월 13일,5,5,5,"바쁜시간대에 시켰는데  음료가 따뜻했고 배달도 빨리왔어요
치즈케익 시켰는데 재고부족으로 전화주셔서 생크림케익+커피콩빵으로 먹었는데 맛있어서 만족했어요."
821,da**님,2021년 12월 13일,5,5,5,"넘 배고파서 먹느라 사진이 없네요😅
바움은 제가 아는 인천 샐러드&샌드위치 맛집 중 단연 No.1이예요.
무엇보다 바질페스토가 들어간 샌드위치 완죤 취향저격이구욥!! 샐러드도 맛있어요~~😆😆
글구, 참깨드레싱 시판용 아니고, 혹시 직접 만드시는 건가요?
늠나 맛이쒀요😍😍😍"
822,   손님,2021년 12월 13일,4,4,4,맛있는데 조금 비싸요ㅠㅠ
823,a3**님,2021년 12월 12일,5,5,5,가볍게 먹기 아주딱이에요 구성도좋고 맛도 좋아요
