,아이디,날짜,맛평점,양평점,배달평점,리뷰
58,hy**님,2022년 8월 2일,3,5,5,"맛있고 양도 많아요
다음번에는 주문 누락없이 한번에 보내주세요"
59,sn**님,2022년 7월 30일,5,5,5,잘 마셨습니다 양이 넉넉해서 좋네요
60,ky**님,2022년 7월 30일,3,3,3,시원고 양이 많고 빠르네요~ ^^
61,ky**님,2022년 7월 30일,3,3,3,시원하고 맛있어요 ~
62,ky**님,2022년 7월 30일,3,3,3,시원하고 양도 많아요
63,ms**님,2022년 7월 27일,5,5,2,맛있긴한데 배달 완전 느린다
64,je**님,2022년 7월 27일,5,5,5,시워언 하고 양 많아요오
65,gr**님,2022년 7월 23일,5,5,5,살짝 세어나왓는데 그래도 맛잇게 마셧슴니다!!
66,kh**님,2022년 7월 19일,5,5,5,와플 굳 와플 짱 요구르트 스틱? 저거두 맛나구 암튼 다 먹음
67,cd**님,2022년 7월 13일,4,4,5,맛 좋아요 양 많아요
68,su**님,2022년 7월 13일,5,5,4,양도 많고 맛도 괜찮았어요
69,29**님,2022년 7월 13일,5,5,5,"와플 너무 맛있어요ㅠ 생크림도 듬뿍 넣어주시고 ,,👍 맛있게 먹었습니다 😊"
70,ji**님,2022년 7월 12일,5,5,5,"대용량, 맛도 정말 만족합니다~"
71,ra**님,2022년 7월 11일,5,5,5,늘 잘마시고 있습니다
72,ji**님,2022년 7월 6일,5,5,5,사이즈  대박이고 맛도 좋아요~~
73,sc**님,2022년 6월 22일,5,5,5,맛잇게 잘 먹었습니다
74,bv**님,2022년 6월 21일,5,5,5,굿굿 맛있습니다 굿굿
75,so**님,2022년 6월 21일,5,5,5,맛있게 잘 먹었습니다
76,ca**님,2022년 6월 12일,5,5,5,리뷰 서비스 감사합니다ㅐ
77,o_**님,2022년 6월 12일,4,5,4,"두툼하고 크림가득한 와플이었는데, 기대를 많이 했는지 맛은 평범했어요! 배달도 늦지도 빠르지도 않은 적당한 소요시간이 걸리더라구요, 서비스로 주신 아이스티 맛있게 잘 먹었습니당"
78,in**님,2022년 6월 12일,5,5,5,오랜만에 시켰는데 여전히 맛있어요ㄷㄷ 미숫깨루 양에 놀라고 고소함에 놀랐습니다
