,아이디,날짜,맛평점,양평점,배달평점,리뷰
44,im**님,2022년 10월 10일,1,1,1,"진짜 대박이네요..
구월점 저희집에서 차로 10분걸려요
배달시간이 새벽 5시에 1시간 26분걸린건 쉽게 납득이 안됩니다. 
둘째치고 밀크티는 뭔가 하나 빠졌습니다. 
맛이 없어요. 그치만 자주 애용하던 곳이라
맛 없을 수 없는 음료입니다..
게다가 완전 얼어서 당장 먹을 수 도 없습니다. 
디저트 39는 동네라 애용하는 가게고 아마도 사장님
안계실때 일어나는 사고같은데 

이 지경까지 안가려고 cs님께 연락전에
시도했던 매장전화도 모두 회피당하여
어쩔 수 없이 공개적으로 리뷰남깁니다."
45,mk**님,2022년 10월 9일,5,5,5,슈크림양이 굉장히 많ㄴ네요
46,ag**님,2022년 10월 9일,5,5,5,"고된일 끝에 찾아오는 홍차아인슈페너라떼~
역시👍👍
넘나 기분좋게 맛있게 마무리합니다.

사장님 오래오래 번창하세요~"
47,ky**님,2022년 10월 8일,-,-,-,디저트39에서 좋아하는 메뉴들로 먹으면 매번 맛있네용♡ 오늘도 맛있어서 먹으면서 힐링했어요~~ 리뷰 서비스 오믈렛 받아서 처음 먹어봤는데 존맛입니당 쵝오쵝오👍👍
48,tr**님,2022년 10월 8일,5,5,5,"출근해서 자주자주 이용중입니다.
가격대는 좀 있지만 만족합니다.^^"
49,po**님,2022년 10월 6일,5,5,5,"닉네임 깜밖했는데도 챙겨주셔서 감사해요
맛있게 잘 먹었습니다 :)"
50,gr**님,2022년 10월 4일,5,5,5,너무 맛있어요 최고네요 ㅠ ㅡ ㅜ
51,ld**님,2022년 10월 4일,5,5,5,"맛나구
항상 친절하게 대해주시구요"
52,tr**님,2022년 10월 3일,5,5,5,"늘 시켜먹는 곳입니다.
커피맛이 좋아요~"
53,dk**님,2022년 10월 3일,5,5,5,진짜 잘 먹었습니다!
54,so**님,2022년 10월 2일,5,5,5,"닉네임적는거 깜빡했는데 리뷰이벤트도 그냥 보내주셔서 감동이었어요 감사합니다!
여기 주문하길 넘 잘한것같아여ㅜㅜ 포장도 넘 센스있으셨고 맛도 훌륭하네여
복숭아 아이스티는 젤리가 생각보다 컸는데 막상 씹는맛이 좋아서 맘에들더라구요!! 과하지않고 달달하고좋았습니댱 다음에도 여기로시켜야겠어요"
55,wm**님,2022년 10월 1일,5,5,5,머랭도 맛있구 딸기수박라떼도 맛있어요 빵도 너무 맛있어요
56,qa**님,2022년 10월 1일,5,5,5,아이들이 넘넘 만족해요 맛도  양도 최고입니당
57,yo**님,2022년 10월 1일,1,1,1,최악이네요 밍밍 그자체에 양도 가격에 비해 반도 안되고 뭐죠 우롱해도 유분수지 이걸 음료라고 그리고 리뷰 이벤트한다고하고 보내주지도 않고 약속이고 뭐고 그냥 광고인가요?
58,dd**님,2022년 10월 1일,5,5,5,"새벽에 커피 케이크 땡겨서 주문했는데
포장 깔끔하고 주문한 대로 잘 받았어요
예상시간보다 빨리 왔어요
크레이프 케잌 맛있어요"
59,17**님,2022년 9월 29일,5,5,5,안좋은 일 있었는데 그나마 위로가됬어요
60,az**님,2022년 9월 29일,5,5,5,배달도 빠르고 커피도 맛있어요
61,ag**님,2022년 9월 28일,5,5,5,"다 내꺼~~~
홍차 아인슈페너에 빠져서 시켜먹고있어요~
오늘은 수박딸기라떼도 시켜봄요.
오~존맛~"
62,qa**님,2022년 9월 27일,5,5,5,너무 달달한게 땡겨서 시켰는데 역시나 맛있어요!
63,3q**님,2022년 9월 26일,5,5,5,항상 막잇는 디39
64,su**님,2022년 9월 25일,5,5,5,잘먹었습니당롱 굿굿~
65,hy**님,2022년 9월 23일,5,5,5,"디저트랑 음료는 여기서만 시켜요
매번 맛있고 너무 좋네요^^"
66,gm**님,2022년 9월 22일,5,4,5,망고롤 넘 맛있습니다~자꾸 찾게 되는 맛이예용~번창하세용
67,cu**님,2022년 9월 21일,5,5,5,첫 주문인데 시간은 조금 걸리긴했지만 너무 맛있어요 좋아요
68,pm**님,2022년 9월 19일,5,5,5,맛있어요 담에또ㅜ시텨먹을께여
69,sa**님,2022년 9월 19일,5,5,5,늦게까지 배달인점이랑 카라멜마끼아또 겁나 맛잇는점!!! 너무좋아용!
70,le**님,2022년 9월 18일,4,5,2,"맛과 양은 good 입니다^^ 
배달부분에서 요청한대로 되지않았다는거랑..케익이 넘어져서 왔다는게 흠이었네요. 
어쨌든 잘먹었습니다!"
71,ch**님,2022년 9월 18일,5,5,5,역시.믿고먹는 디저트39❤️‍🔥
72,vm**님,2022년 9월 18일,5,5,5,처음 주문해서 먹어봤어요!! 크림과 빵 둘다 부드럽고 맛있어요!! 다음에 또 주문할게요
73,js**님,2022년 9월 17일,5,5,5,믿고먹는 디저트 39
74,ko**님,2022년 9월 13일,5,5,5,다음에 또 주문할께요ㅎ
75,ba**님,2022년 9월 13일,5,5,5,Спасибо) Все было вкусно
76,lj**님,2022년 9월 12일,5,5,5,양진짜많아요 딸기라떼는 역시 디저트39인가봐요ㅎ
77,ke**님,2022년 9월 12일,1,1,5,"과거에 주문한 부분에 있어, 빼달라는거 하나 지키지 않고 추가금액만 그 새벽에 받아가시네여 ㅎ"
78,kc**님,2022년 9월 12일,5,5,5,매번 시켜먹는 곳인데 한번도 실망시킨적이 없는 곳이에요! 맛있어요!
79,jh**님,2022년 9월 11일,5,5,5,추석연휴에 카페인을 충족하게 해주셔서 너무 감사합니다
80,dd**님,2022년 9월 11일,5,3,5,가성비 아니지만 맛있게 먹었습니다
81,hi**님,2022년 9월 10일,5,5,5,Mantap sekali
82,th**님,2022년 9월 10일,5,5,5,너무 맛있어여♡♡자주 시켜먹게되네여~
83,hy**님,2022년 9월 8일,5,5,5,"질리지 않고 다시 찾게되는 너무 맛있는 음료와 디저트 입니다.
종류도 많아서 매번 새로워요^^"
84,go**님,2022년 9월 8일,5,5,5,빠르고 안전하게 배송 받았습니다! 맛있게 잘 먹었어요!!
85,dd**님,2022년 9월 7일,5,5,5,빠른배달감사합니다.
86,jy**님,2022년 9월 6일,5,5,5,음료 잘마셨어요 텀블러도 괜찮아요~
87,dl**님,2022년 9월 6일,5,5,5,포장 너무 이뻐요~ 맛있게 잘먹었어요
