,아이디,날짜,맛평점,양평점,배달평점,리뷰
1240,   손님,2020년 1월 21일,5,5,5,배달 90분 걸린댔는데 칼배달 왔어요ㅋㅋ 애기 있어서 밖에 못나가는데 커피도 하나도 안새고 잘 갖다주셔서 넘 잘 먹었어요. 커피 넘 마시고싶어서 커피 먼저 원샷해버렸네요ㅋㅋ
1241,li**님,2020년 1월 21일,5,5,5,맛있게 잘 먹었습니다
1242,ko**님,2020년 1월 20일,5,5,5,빵 맛있어요~ 잘먹었습니다~~
1243,tj**님,2020년 1월 20일,5,5,5,굿굿~~~~~~~~~
1244,ki**님,2020년 1월 20일,5,5,5,맛있게 잘먹었습니다.
1245,wj**님,2020년 1월 19일,5,5,5,배달빠르고 좋았습니다
1246,   손님,2020년 1월 19일,5,5,5,배송도 예상시간보다 빨랐고 마늘빵도 잘먹을게욥
1247,dl**님,2020년 1월 19일,5,5,5,빵 집에서 받으니까 편하네요
1248,   손님,2020년 1월 18일,5,5,5,"배송도 빠르고 사장님께서 친절해서
좋았습니다."
1249,hj**님,2020년 1월 18일,5,5,5,빨리 도착했어요.쿠폰으로 저렴히 구매했어요~~
1250,bi**님,2020년 1월 18일,5,5,5,맛있게 잘 먹었습니다
1251,fn**님,2020년 1월 18일,5,5,5,배달예상시간보다 빨리 왔고 서비스로 넣어주신 마늘빵도 맛있었어요!
1252,s8**님,2020년 1월 18일,5,5,5,아가들줄라고 시켰어요 감사해요 빠른배달
1253,2f**님,2020년 1월 18일,5,5,5,👍👍👍👍👍👍👍👍👍👍
1254,2f**님,2020년 1월 18일,5,5,5,최고입니다 빵 존맛
1255,gi**님,2020년 1월 18일,5,5,5,고로케 존맛탱 맨날 학익풍림점에서만 먹어요 ㅎㅎ
1256,j-**님,2020년 1월 18일,5,5,5,"잘받았습니다
서비스 마늘빵 감사합니다♡"
1257,ky**님,2020년 1월 18일,5,5,5,배달도 정말 빨랐고 맛있었어요
1258,sc**님,2020년 1월 17일,4,4,5,빵은 기대한 퀄리티였습니다. 자두음료는 정말 저에겐 별로였네요.
1259,28**님,2020년 1월 17일,5,5,5,배달 빠르고 맛도좋아요~ 서비스도 감사합니다^^
1260,re**님,2020년 1월 17일,5,5,5,항상 맛있게 잘 먹고 있어요 ~^^
1261,bi**님,2020년 1월 17일,5,5,5,맛있게 잘 먹었습니다
1262,wj**님,2020년 1월 17일,5,5,5,맛있었고 배달도 빨랐습니다
1263,fi**님,2020년 1월 17일,5,5,5,잘 받았습니다 만족합니다
1264,ki**님,2020년 1월 17일,5,5,5,굿굿굿굿굿 맛있게 잘 먹겠습니다.
1265,km**님,2020년 1월 17일,5,5,5,서비스 감사합니다^_^♡ 맛있게 잘 먹었어용
1266,hs**님,2020년 1월 17일,5,5,5,만두는쏘쏘인데 김밥이 진짜 맛잇어여
1267,bb**님,2020년 1월 17일,5,5,5,"오늘도 잘 먹었습니다 
감사합니다"
1268,   손님,2020년 1월 17일,5,5,5,배송이 너무너무 빨라요
1269,th**님,2020년 1월 16일,5,5,5,5000원할인쿠폰 줘서 시켰는데 가성비 좋게 잘 먹었습니다.
1270,dk**님,2020년 1월 16일,5,5,5,맛있어요 잘 먹었어요
1271,dk**님,2020년 1월 16일,5,5,5,맛있어요 잘 먹먹었어요
1272,bb**님,2020년 1월 16일,5,5,5,다시 믿고 먹는 학풍점 입니다.
1273,bb**님,2020년 1월 16일,5,5,5,다시 믿고 먹는 학풍점 입니다.
1274,jw**님,2020년 1월 16일,5,5,5,"배달도 예정시간보다 빠르고!
아주 맛있게 잘 먹었습니다!
어려운경기 파이팅하세요!"
1275,sk**님,2020년 1월 16일,5,5,5,친절하고 완전 좋아요 추천추천
1276,19**님,2020년 1월 16일,5,5,5,저렴히구매했습니다
1277,ar**님,2020년 1월 16일,5,5,5,별이 다섯개
1278,ko**님,2020년 1월 16일,5,5,5,빵맛있어요~~~ 잘먹었습니다
1279,li**님,2020년 1월 16일,5,5,5,서비스 마늘빵 감사합니다
1280,nc**님,2020년 1월 16일,5,5,5,"맛있어요 ㅎㅎ
잘먹었습니다"
1281,al**님,2020년 1월 16일,5,5,5,덕분에 맛잇게 잘 먹엇습니다
1282,   손님,2020년 1월 16일,5,5,5,카레고로케 맛있네요.
1283,   손님,2020년 1월 16일,5,5,5,잘먹었습니다....
1284,ai**님,2020년 1월 16일,5,5,5,고로케 너무맛있어ㅓㅓ
1285,   손님,2020년 1월 15일,5,5,5,맛있게 잘먹었습니다 ㅎㅎ
1286,hm**님,2020년 1월 15일,5,5,5,항상 100프로 이상 만족하는빵집^^
1287,ch**님,2020년 1월 15일,5,5,5,샌드위치 맛있었어요.
1288,90**님,2020년 1월 15일,5,5,5,"역시ㅎㅎ학익풍림점이 최고예요^^
감사합니다♡"
1289,na**님,2020년 1월 15일,5,5,5,"배달 정말 빨라서 깜짝 놀랐네요ㅋㅋ맛있구요
마늘빵까지 주셔서 감사합니다"
1290,   손님,2020년 1월 15일,5,5,5,"학익풍림점 파바
친절하고 맛있어요!"
1291,   손님,2020년 1월 14일,5,5,5,항상 여기서만 주문합니다ㅎㅎ
1292,hm**님,2020년 1월 14일,5,5,5,예정시간보다 빨리가져다주셨어요 단골이예요^^
1293,   손님,2020년 1월 14일,5,5,5,배달은오래걸렸었지만 잘왔ㅇ어요!
1294,sj**님,2020년 1월 14일,5,5,5,잘 먹었습니다 또 주문할게요
