,아이디,날짜,맛평점,양평점,배달평점,리뷰
81,su**님,2022년 5월 3일,5,5,5,짬뽕면을 늦게 주셔서 식었지만 맛있었어요~
82,ju**님,2022년 5월 3일,5,5,5,배달 빨라서 좋아요~
83,hu**님,2022년 4월 28일,5,5,5,언제나 홍콩반점 맛있어요 짬뽕도 맛있고 탕수육도 맛있어요 또 시켜 먹을 겁니다
84,ns**님,2022년 4월 27일,5,5,5,맛나게 잘먹었습니다
85,ey**님,2022년 4월 24일,5,5,5,"항상홍콩반점 먹어요 맛있어요
요기요에서는 처음인데 배달도 빠르네요"
86,ch**님,2022년 4월 22일,5,5,5,무지 맛나게 잘먹었어요
87,sw**님,2022년 4월 19일,5,3,5,너무 맛있게  잘먹었습니다!
88,sh**님,2022년 4월 16일,5,5,5,"배달도 빠르고, 맛있어요~"
89,mi**님,2022년 4월 15일,5,5,5,"쟁반짜장을 안맵개 선택할 수 있고... 양념도 듬뿍, 불맛도 아주 좋았습니다.
탕수육도 바삭바삭 맛있었구요~
다만, 따끈했으면 더 좋았을텐데...배송을 바로 온게 아니라 살짝 식은듯 해서 아주 조금 아쉬웠답니다."
90,ei**님,2022년 4월 13일,5,5,5,"이번에는 안불어서
맛있게 먹었어요"
91,ha**님,2022년 4월 10일,5,5,4,짬뽕국물하나가 꽤 많이 새서 왔어요. 포장과 배송에 좀 더 신경 써 주세요.
92,pk**님,2022년 4월 9일,5,5,5,고추짜장시켰는데 그냥짜장 왓네요 .
93,eh**님,2022년 4월 3일,5,5,5,늘 맛있고~ 익스프레스배달도 꿋!!!
94,as**님,2022년 3월 29일,5,5,5,"요리 재료도 풍성하고 성의가 느껴져서 고맙습니다
어르신들께서 맛있게 드셨네요
배달파트너분도 친절하셨어요"
95,by**님,2022년 3월 28일,5,5,5,코로나 자가격리중이었어요 아들이 통 입맛 없어 하다가 짜장면 먹고 싶다그래서 시켰는데 아주 잘 먹고 열 내렸습니다 감사합니다
96,st**님,2022년 3월 28일,5,5,5,맛있어요..배달 빠르고 좋아요
97,br**님,2022년 3월 27일,5,5,5,배달도 빠른편이고 맛있었어요
98,id**님,2022년 3월 26일,5,5,5,맛있어요. 배달 진짜 빨리 왔어요.
